,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
2498,I2498,800,800,200,20.0,0,1,n,3
3610,I3610,800,1200,200,18.0,0,0,n,3
2527,I2527,600,600,200,13.0,0,3,n,3
2278,I2278,800,1200,200,18.0,0,0,n,3
1544,I1544,1200,1200,2500,214.0,0,2,n,10
3002,I3002,800,1200,200,14.0,0,0,n,3
2365,I2365,600,600,200,13.0,0,3,n,3
1654,I1654,600,600,200,9.0,0,3,n,3
163,I0163,1200,1200,100,13.0,0,2,n,3
2159,I2159,600,600,200,6.0,0,3,n,3
1519,I1519,1200,1200,2500,541.0,0,2,n,10
1462,I1462,600,600,800,447.0,0,3,n,10
1461,I1461,1200,1200,2500,534.0,0,2,n,10
3200,I3200,800,800,1200,688.0,0,1,n,10
3458,I3458,800,800,200,14.0,0,1,n,3
470,I0470,600,600,800,292.0,0,3,n,10
1975,I1975,800,800,1200,344.0,0,1,n,10
3547,I3547,600,600,800,576.0,0,3,n,10
2831,I2831,1200,1200,2500,733.0,0,2,n,10
1000,I1000,600,600,200,17.0,0,3,n,3
1748,I1748,800,800,1200,521.0,0,1,n,10
1494,I1494,800,800,1200,728.0,0,1,n,10
1942,I1942,800,1200,200,10.0,0,0,n,3
3321,I3321,600,600,800,403.0,0,3,n,10
84,I0084,800,800,1200,541.0,0,1,n,10
1892,I1892,600,600,200,8.0,0,3,n,3
3579,I3579,800,800,1200,481.0,0,1,n,10
1562,I1562,800,1200,200,9.0,0,0,n,3
2101,I2101,1200,1200,2500,394.0,0,2,n,10
2552,I2552,800,800,200,13.0,0,1,n,3
570,I0570,800,1200,200,11.0,0,0,n,3
1199,I1199,800,1200,2400,390.0,0,0,n,10
3919,I3919,800,800,1200,432.0,0,1,n,10
1922,I1922,1200,1200,100,15.0,0,2,n,3
225,I0225,600,600,800,660.0,0,3,n,10
2685,I2685,1200,1200,2500,721.0,0,2,n,10
414,I0414,800,1200,200,8.0,0,0,n,3
2854,I2854,800,1200,2400,557.0,0,0,n,10
3629,I3629,800,800,200,10.0,0,1,n,3
1216,I1216,1200,1200,100,14.0,0,2,n,3
412,I0412,1200,1200,2500,645.0,0,2,n,10
147,I0147,600,600,200,10.0,0,3,n,3
468,I0468,1200,1200,2500,714.0,0,2,n,10
493,I0493,800,800,1200,148.0,0,1,n,10
3569,I3569,1200,1200,2500,553.0,0,2,n,10
2550,I2550,800,1200,200,7.0,0,0,n,3
1670,I1670,600,600,200,9.0,0,3,n,3
998,I0998,600,600,200,14.0,0,3,n,3
3611,I3611,600,600,800,279.0,0,3,n,10
1602,I1602,1200,1200,100,7.0,0,2,n,3
616,I0616,800,1200,2400,531.0,0,0,n,10
3956,I3956,1200,1200,100,17.0,0,2,n,3
3563,I3563,600,600,800,456.0,0,3,n,10
1113,I1113,1200,1200,100,8.0,0,2,n,3
2948,I2948,800,800,1200,308.0,0,1,n,10
2335,I2335,600,600,800,737.0,0,3,n,10
42,I0042,800,800,200,7.0,0,1,n,3
507,I0507,600,600,800,637.0,0,3,n,10
1499,I1499,600,600,800,446.0,0,3,n,10
3285,I3285,600,600,800,456.0,0,3,n,10
1872,I1872,800,1200,200,12.0,0,0,n,3
2639,I2639,1200,1200,2500,401.0,0,2,n,10
1767,I1767,800,1200,2400,519.0,0,0,n,10
3853,I3853,800,800,200,7.0,0,1,n,3
1433,I1433,1200,1200,2500,455.0,0,2,n,10
17,I0017,800,800,200,13.0,0,1,n,3
1998,I1998,1200,1200,100,3.0,0,2,n,3
3331,I3331,800,800,200,11.0,0,1,n,3
435,I0435,800,800,1200,276.0,0,1,n,10
1526,I1526,600,600,200,13.0,0,3,n,3
3106,I3106,800,800,1200,284.0,0,1,n,10
2914,I2914,800,800,1200,174.0,0,1,n,10
1851,I1851,600,600,200,5.0,0,3,n,3
1397,I1397,800,1200,2400,340.0,0,0,n,10
2803,I2803,1200,1200,2500,346.0,0,2,n,10
3041,I3041,800,1200,200,11.0,0,0,n,3
1030,I1030,800,800,200,11.0,0,1,n,3
1588,I1588,600,600,200,10.0,0,3,n,3
1993,I1993,800,1200,200,12.0,0,0,n,3
2832,I2832,600,600,800,553.0,0,3,n,10
3592,I3592,800,800,1200,218.0,0,1,n,10
2404,I2404,1200,1200,100,12.0,0,2,n,3
1149,I1149,600,600,800,437.0,0,3,n,10
71,I0071,600,600,800,317.0,0,3,n,10
3708,I3708,600,600,800,637.0,0,3,n,10
1446,I1446,800,800,1200,302.0,0,1,n,10
1326,I1326,800,1200,2400,411.0,0,0,n,10
2911,I2911,800,800,200,9.0,0,1,n,3
574,I0574,800,1200,200,6.0,0,0,n,3
1343,I1343,1200,1200,100,18.0,0,2,n,3
3449,I3449,1200,1200,100,13.0,0,2,n,3
2266,I2266,800,800,1200,450.0,0,1,n,10
2301,I2301,600,600,800,472.0,0,3,n,10
1456,I1456,800,800,1200,535.0,0,1,n,10
777,I0777,1200,1200,100,11.0,0,2,n,3
2818,I2818,800,1200,200,4.0,0,0,n,3
3998,I3998,600,600,200,6.0,0,3,n,3
3529,I3529,800,800,1200,138.0,0,1,n,10
2412,I2412,1200,1200,100,6.0,0,2,n,3
1937,I1937,600,600,800,743.0,0,3,n,10
3133,I3133,800,1200,2400,366.0,0,0,n,10
2983,I2983,600,600,800,341.0,0,3,n,10
376,I0376,1200,1200,2500,569.0,0,2,n,10
3004,I3004,800,1200,2400,337.0,0,0,n,10
3499,I3499,1200,1200,2500,316.0,0,2,n,10
3468,I3468,600,600,800,738.0,0,3,n,10
2908,I2908,1200,1200,100,11.0,0,2,n,3
1031,I1031,600,600,200,16.0,0,3,n,3
2676,I2676,800,1200,200,10.0,0,0,n,3
3038,I3038,1200,1200,100,5.0,0,2,n,3
2771,I2771,800,1200,200,6.0,0,0,n,3
1681,I1681,1200,1200,100,9.0,0,2,n,3
1894,I1894,800,800,1200,168.0,0,1,n,10
1674,I1674,800,1200,2400,493.0,0,0,n,10
153,I0153,600,600,800,516.0,0,3,n,10
3727,I3727,1200,1200,2500,388.0,0,2,n,10
658,I0658,800,800,200,8.0,0,1,n,3
3390,I3390,800,1200,200,12.0,0,0,n,3
1479,I1479,800,800,1200,562.0,0,1,n,10
68,I0068,600,600,800,159.0,0,3,n,10
350,I0350,1200,1200,100,18.0,0,2,n,3
975,I0975,800,1200,2400,678.0,0,0,n,10
2303,I2303,800,1200,2400,245.0,0,0,n,10
2760,I2760,600,600,800,253.0,0,3,n,10
3688,I3688,800,1200,200,8.0,0,0,n,3
2869,I2869,800,800,200,14.0,0,1,n,3
847,I0847,600,600,200,6.0,0,3,n,3
3846,I3846,1200,1200,2500,564.0,0,2,n,10
2204,I2204,800,1200,200,11.0,0,0,n,3
218,I0218,1200,1200,100,4.0,0,2,n,3
2394,I2394,800,1200,2400,560.0,0,0,n,10
1633,I1633,800,1200,2400,353.0,0,0,n,10
1135,I1135,800,1200,2400,520.0,0,0,n,10
2993,I2993,800,800,200,17.0,0,1,n,3
3359,I3359,600,600,800,301.0,0,3,n,10
3712,I3712,800,1200,2400,595.0,0,0,n,10
1129,I1129,800,800,1200,166.0,0,1,n,10
2506,I2506,800,1200,200,4.0,0,0,n,3
1164,I1164,800,1200,200,10.0,0,0,n,3
3274,I3274,800,800,1200,488.0,0,1,n,10
3772,I3772,1200,1200,100,5.0,0,2,n,3
1288,I1288,1200,1200,2500,334.0,0,2,n,10
723,I0723,600,600,200,6.0,0,3,n,3
619,I0619,1200,1200,2500,499.0,0,2,n,10
1739,I1739,800,1200,200,6.0,0,0,n,3
2195,I2195,600,600,800,285.0,0,3,n,10
2384,I2384,600,600,800,693.0,0,3,n,10
3773,I3773,1200,1200,100,16.0,0,2,n,3
1755,I1755,600,600,200,14.0,0,3,n,3
3400,I3400,1200,1200,100,6.0,0,2,n,3
1148,I1148,600,600,200,12.0,0,3,n,3
108,I0108,800,800,200,8.0,0,1,n,3
1480,I1480,800,800,200,12.0,0,1,n,3
904,I0904,1200,1200,2500,145.0,0,2,n,10
144,I0144,600,600,800,616.0,0,3,n,10
2689,I2689,1200,1200,2500,457.0,0,2,n,10
3792,I3792,600,600,200,10.0,0,3,n,3
3255,I3255,1200,1200,100,10.0,0,2,n,3
1880,I1880,800,1200,2400,330.0,0,0,n,10
3826,I3826,600,600,800,357.0,0,3,n,10
1450,I1450,600,600,200,12.0,0,3,n,3
687,I0687,600,600,200,13.0,0,3,n,3
1252,I1252,600,600,200,3.0,0,3,n,3
72,I0072,1200,1200,2500,781.0,0,2,n,10
2313,I2313,800,800,200,6.0,0,1,n,3
1587,I1587,1200,1200,100,12.0,0,2,n,3
2649,I2649,600,600,200,13.0,0,3,n,3
2787,I2787,1200,1200,100,8.0,0,2,n,3
2186,I2186,800,800,200,16.0,0,1,n,3
3558,I3558,800,1200,200,9.0,0,0,n,3
668,I0668,1200,1200,100,4.0,0,2,n,3
3091,I3091,600,600,200,14.0,0,3,n,3
3402,I3402,600,600,200,18.0,0,3,n,3
3023,I3023,800,800,1200,329.0,0,1,n,10
138,I0138,800,800,1200,543.0,0,1,n,10
635,I0635,800,1200,2400,194.0,0,0,n,10
2951,I2951,600,600,800,480.0,0,3,n,10
3779,I3779,600,600,800,215.0,0,3,n,10
3965,I3965,1200,1200,2500,244.0,0,2,n,10
562,I0562,800,800,200,11.0,0,1,n,3
2528,I2528,800,800,1200,629.0,0,1,n,10
1675,I1675,600,600,800,155.0,0,3,n,10
462,I0462,800,800,200,7.0,0,1,n,3
3268,I3268,800,800,200,11.0,0,1,n,3
3031,I3031,600,600,800,335.0,0,3,n,10
2518,I2518,800,800,1200,742.0,0,1,n,10
181,I0181,1200,1200,2500,779.0,0,2,n,10
3906,I3906,800,800,1200,628.0,0,1,n,10
280,I0280,600,600,200,15.0,0,3,n,3
700,I0700,800,800,1200,272.0,0,1,n,10
3356,I3356,800,1200,2400,770.0,0,0,n,10
465,I0465,600,600,200,6.0,0,3,n,3
29,I0029,600,600,800,724.0,0,3,n,10
2149,I2149,800,800,1200,369.0,0,1,n,10
3695,I3695,1200,1200,100,18.0,0,2,n,3
3621,I3621,1200,1200,2500,382.0,0,2,n,10
2633,I2633,800,1200,200,4.0,0,0,n,3
3080,I3080,1200,1200,100,9.0,0,2,n,3
1236,I1236,600,600,800,391.0,0,3,n,10
3796,I3796,600,600,200,15.0,0,3,n,3
961,I0961,800,1200,200,12.0,0,0,n,3
2539,I2539,600,600,200,16.0,0,3,n,3
1014,I1014,800,800,1200,236.0,0,1,n,10
14,I0014,600,600,200,12.0,0,3,n,3
1267,I1267,800,800,1200,424.0,0,1,n,10
1496,I1496,800,800,200,3.0,0,1,n,3
719,I0719,600,600,200,9.0,0,3,n,3
2134,I2134,1200,1200,2500,515.0,0,2,n,10
197,I0197,600,600,200,8.0,0,3,n,3
3854,I3854,800,1200,2400,208.0,0,0,n,10
2421,I2421,1200,1200,100,14.0,0,2,n,3
701,I0701,1200,1200,100,14.0,0,2,n,3
2231,I2231,1200,1200,2500,609.0,0,2,n,10
3249,I3249,600,600,800,701.0,0,3,n,10
3347,I3347,800,800,200,7.0,0,1,n,3
518,I0518,800,800,200,18.0,0,1,n,3
2885,I2885,1200,1200,100,15.0,0,2,n,3
852,I0852,800,1200,2400,413.0,0,0,n,10
1539,I1539,800,1200,2400,125.0,0,0,n,10
2741,I2741,1200,1200,2500,624.0,0,2,n,10
3237,I3237,1200,1200,2500,605.0,0,2,n,10
259,I0259,800,800,200,17.0,0,1,n,3
2707,I2707,800,800,200,15.0,0,1,n,3
3821,I3821,1200,1200,100,16.0,0,2,n,3
1643,I1643,800,800,1200,331.0,0,1,n,10
2003,I2003,800,800,200,10.0,0,1,n,3
632,I0632,600,600,200,8.0,0,3,n,3
3999,I3999,800,1200,200,11.0,0,0,n,3
104,I0104,600,600,800,116.0,0,3,n,10
185,I0185,1200,1200,2500,171.0,0,2,n,10
646,I0646,800,800,1200,329.0,0,1,n,10
1485,I1485,600,600,200,10.0,0,3,n,3
2957,I2957,800,1200,200,10.0,0,0,n,3
3746,I3746,600,600,800,278.0,0,3,n,10
3287,I3287,600,600,800,323.0,0,3,n,10
1016,I1016,1200,1200,100,7.0,0,2,n,3
2025,I2025,1200,1200,2500,302.0,0,2,n,10
514,I0514,600,600,800,118.0,0,3,n,10
188,I0188,600,600,800,568.0,0,3,n,10
3477,I3477,1200,1200,2500,474.0,0,2,n,10
1914,I1914,1200,1200,100,13.0,0,2,n,3
1279,I1279,600,600,800,727.0,0,3,n,10
2185,I2185,600,600,200,11.0,0,3,n,3
1903,I1903,800,800,1200,737.0,0,1,n,10
2279,I2279,600,600,200,10.0,0,3,n,3
2958,I2958,800,800,1200,503.0,0,1,n,10
2424,I2424,600,600,200,6.0,0,3,n,3
2726,I2726,800,1200,200,9.0,0,0,n,3
2071,I2071,1200,1200,2500,528.0,0,2,n,10
1473,I1473,800,1200,2400,535.0,0,0,n,10
844,I0844,800,1200,200,16.0,0,0,n,3
3174,I3174,600,600,800,671.0,0,3,n,10
2963,I2963,1200,1200,100,9.0,0,2,n,3
3771,I3771,800,1200,200,9.0,0,0,n,3
3352,I3352,800,800,1200,120.0,0,1,n,10
1548,I1548,800,1200,200,9.0,0,0,n,3
1101,I1101,1200,1200,2500,402.0,0,2,n,10
1697,I1697,800,1200,2400,675.0,0,0,n,10
3949,I3949,800,800,1200,421.0,0,1,n,10
284,I0284,800,800,1200,641.0,0,1,n,10
1083,I1083,800,1200,200,14.0,0,0,n,3
1740,I1740,1200,1200,2500,546.0,0,2,n,10
1377,I1377,600,600,800,148.0,0,3,n,10
3689,I3689,800,800,200,13.0,0,1,n,3
2693,I2693,800,1200,2400,290.0,0,0,n,10
3963,I3963,1200,1200,100,15.0,0,2,n,3
2866,I2866,600,600,200,5.0,0,3,n,3
1553,I1553,800,1200,200,15.0,0,0,n,3
3123,I3123,800,800,1200,625.0,0,1,n,10
2625,I2625,800,800,1200,567.0,0,1,n,10
3839,I3839,800,800,200,12.0,0,1,n,3
1676,I1676,1200,1200,100,16.0,0,2,n,3
2432,I2432,600,600,200,18.0,0,3,n,3
1424,I1424,600,600,200,9.0,0,3,n,3
145,I0145,1200,1200,100,17.0,0,2,n,3
230,I0230,600,600,800,197.0,0,3,n,10
3014,I3014,1200,1200,100,4.0,0,2,n,3
3223,I3223,1200,1200,100,12.0,0,2,n,3
3987,I3987,600,600,800,498.0,0,3,n,10
693,I0693,800,800,200,8.0,0,1,n,3
2595,I2595,800,800,200,8.0,0,1,n,3
1275,I1275,600,600,800,261.0,0,3,n,10
650,I0650,800,1200,2400,374.0,0,0,n,10
705,I0705,600,600,200,13.0,0,3,n,3
2406,I2406,800,800,1200,257.0,0,1,n,10
2126,I2126,800,800,1200,561.0,0,1,n,10
1060,I1060,800,800,200,15.0,0,1,n,3
1304,I1304,1200,1200,2500,677.0,0,2,n,10
292,I0292,800,1200,200,18.0,0,0,n,3
2217,I2217,800,800,200,11.0,0,1,n,3
2507,I2507,800,1200,200,12.0,0,0,n,3
132,I0132,1200,1200,2500,732.0,0,2,n,10
39,I0039,800,1200,200,17.0,0,0,n,3
3588,I3588,800,800,1200,638.0,0,1,n,10
364,I0364,1200,1200,100,10.0,0,2,n,3
3178,I3178,1200,1200,2500,515.0,0,2,n,10
3476,I3476,800,1200,200,5.0,0,0,n,3
1421,I1421,800,800,200,13.0,0,1,n,3
711,I0711,600,600,800,654.0,0,3,n,10
3135,I3135,800,1200,2400,459.0,0,0,n,10
2514,I2514,800,800,200,13.0,0,1,n,3
3418,I3418,1200,1200,2500,429.0,0,2,n,10
3267,I3267,800,1200,200,9.0,0,0,n,3
3596,I3596,1200,1200,2500,478.0,0,2,n,10
976,I0976,600,600,800,182.0,0,3,n,10
1535,I1535,800,800,1200,323.0,0,1,n,10
1662,I1662,1200,1200,2500,124.0,0,2,n,10
1882,I1882,600,600,200,13.0,0,3,n,3
1170,I1170,800,800,1200,722.0,0,1,n,10
577,I0577,1200,1200,100,7.0,0,2,n,3
3733,I3733,1200,1200,2500,587.0,0,2,n,10
2199,I2199,800,1200,2400,689.0,0,0,n,10
2076,I2076,800,800,200,13.0,0,1,n,3
1730,I1730,800,800,200,14.0,0,1,n,3
1341,I1341,800,800,1200,249.0,0,1,n,10
1574,I1574,800,1200,200,8.0,0,0,n,3
3127,I3127,1200,1200,2500,375.0,0,2,n,10
680,I0680,800,800,1200,344.0,0,1,n,10
3280,I3280,800,1200,200,9.0,0,0,n,3
2992,I2992,800,800,200,15.0,0,1,n,3
3362,I3362,800,1200,2400,693.0,0,0,n,10
325,I0325,800,1200,200,12.0,0,0,n,3
1622,I1622,600,600,200,15.0,0,3,n,3
31,I0031,800,800,1200,350.0,0,1,n,10
3252,I3252,800,1200,2400,288.0,0,0,n,10
3780,I3780,1200,1200,100,15.0,0,2,n,3
3765,I3765,800,800,1200,474.0,0,1,n,10
2280,I2280,1200,1200,2500,354.0,0,2,n,10
8,I0008,800,800,1200,589.0,0,1,n,10
2340,I2340,800,800,1200,200.0,0,1,n,10
3410,I3410,800,1200,2400,416.0,0,0,n,10
1623,I1623,1200,1200,2500,221.0,0,2,n,10
384,I0384,600,600,200,14.0,0,3,n,3
1840,I1840,600,600,200,12.0,0,3,n,3
391,I0391,800,1200,2400,402.0,0,0,n,10
747,I0747,800,800,200,13.0,0,1,n,3
2460,I2460,1200,1200,2500,239.0,0,2,n,10
3062,I3062,800,1200,200,7.0,0,0,n,3
3623,I3623,600,600,200,18.0,0,3,n,3
1642,I1642,600,600,200,13.0,0,3,n,3
2967,I2967,800,800,200,9.0,0,1,n,3
3,I0003,1200,1200,100,8.0,0,2,n,3
1916,I1916,1200,1200,100,8.0,0,2,n,3
573,I0573,1200,1200,100,12.0,0,2,n,3
2525,I2525,800,800,200,16.0,0,1,n,3
1502,I1502,800,800,200,4.0,0,1,n,3
587,I0587,800,1200,2400,473.0,0,0,n,10
3376,I3376,1200,1200,2500,491.0,0,2,n,10
2063,I2063,800,800,1200,570.0,0,1,n,10
595,I0595,800,1200,2400,443.0,0,0,n,10
786,I0786,1200,1200,100,8.0,0,2,n,3
2146,I2146,800,800,200,14.0,0,1,n,3
1350,I1350,1200,1200,2500,486.0,0,2,n,10
3153,I3153,800,800,200,15.0,0,1,n,3
3832,I3832,800,800,1200,536.0,0,1,n,10
1677,I1677,800,800,1200,305.0,0,1,n,10
2868,I2868,800,1200,200,10.0,0,0,n,3
1029,I1029,1200,1200,100,8.0,0,2,n,3
1634,I1634,1200,1200,2500,487.0,0,2,n,10
2240,I2240,600,600,800,346.0,0,3,n,10
1640,I1640,600,600,800,581.0,0,3,n,10
3973,I3973,600,600,200,5.0,0,3,n,3
2046,I2046,600,600,200,12.0,0,3,n,3
359,I0359,1200,1200,100,16.0,0,2,n,3
1187,I1187,600,600,800,401.0,0,3,n,10
2962,I2962,600,600,800,585.0,0,3,n,10
349,I0349,800,800,200,12.0,0,1,n,3
3198,I3198,800,800,1200,288.0,0,1,n,10
1837,I1837,1200,1200,100,7.0,0,2,n,3
1736,I1736,600,600,800,477.0,0,3,n,10
1277,I1277,1200,1200,100,12.0,0,2,n,3
1720,I1720,1200,1200,100,11.0,0,2,n,3
2136,I2136,800,1200,2400,481.0,0,0,n,10
263,I0263,1200,1200,2500,749.0,0,2,n,10
2889,I2889,600,600,200,4.0,0,3,n,3
3273,I3273,800,800,1200,412.0,0,1,n,10
3644,I3644,1200,1200,100,9.0,0,2,n,3
590,I0590,1200,1200,2500,432.0,0,2,n,10
2208,I2208,800,1200,200,7.0,0,0,n,3
706,I0706,800,1200,2400,625.0,0,0,n,10
2236,I2236,1200,1200,100,14.0,0,2,n,3
2119,I2119,600,600,800,123.0,0,3,n,10
3507,I3507,800,1200,200,13.0,0,0,n,3
3021,I3021,600,600,800,383.0,0,3,n,10
2764,I2764,600,600,200,8.0,0,3,n,3
3883,I3883,800,800,1200,632.0,0,1,n,10
3732,I3732,1200,1200,2500,495.0,0,2,n,10
2828,I2828,600,600,800,527.0,0,3,n,10
3626,I3626,600,600,800,480.0,0,3,n,10
1228,I1228,800,1200,200,14.0,0,0,n,3
916,I0916,1200,1200,100,15.0,0,2,n,3
2454,I2454,600,600,200,12.0,0,3,n,3
2913,I2913,1200,1200,2500,649.0,0,2,n,10
3533,I3533,600,600,200,14.0,0,3,n,3
1824,I1824,800,1200,200,7.0,0,0,n,3
3426,I3426,800,800,1200,483.0,0,1,n,10
2308,I2308,1200,1200,2500,120.0,0,2,n,10
3446,I3446,600,600,800,366.0,0,3,n,10
1366,I1366,800,1200,2400,417.0,0,0,n,10
2533,I2533,800,800,200,11.0,0,1,n,3
1563,I1563,1200,1200,100,7.0,0,2,n,3
3981,I3981,800,800,1200,451.0,0,1,n,10
361,I0361,600,600,200,7.0,0,3,n,3
1819,I1819,1200,1200,2500,468.0,0,2,n,10
3728,I3728,800,1200,2400,565.0,0,0,n,10
857,I0857,800,1200,2400,628.0,0,0,n,10
449,I0449,1200,1200,2500,351.0,0,2,n,10
2858,I2858,800,800,1200,478.0,0,1,n,10
2907,I2907,800,1200,200,7.0,0,0,n,3
1556,I1556,800,1200,200,6.0,0,0,n,3
3190,I3190,800,800,200,18.0,0,1,n,3
1795,I1795,1200,1200,100,13.0,0,2,n,3
894,I0894,600,600,200,7.0,0,3,n,3
2143,I2143,600,600,200,14.0,0,3,n,3
3974,I3974,1200,1200,2500,418.0,0,2,n,10
1051,I1051,800,1200,2400,620.0,0,0,n,10
2287,I2287,600,600,200,15.0,0,3,n,3
241,I0241,800,800,1200,225.0,0,1,n,10
3971,I3971,1200,1200,2500,670.0,0,2,n,10
2028,I2028,800,800,1200,389.0,0,1,n,10
1864,I1864,600,600,800,142.0,0,3,n,10
194,I0194,600,600,800,306.0,0,3,n,10
3916,I3916,800,1200,200,16.0,0,0,n,3
665,I0665,600,600,800,352.0,0,3,n,10
1770,I1770,600,600,800,185.0,0,3,n,10
1189,I1189,1200,1200,2500,666.0,0,2,n,10
3245,I3245,1200,1200,100,4.0,0,2,n,3
1154,I1154,800,800,200,11.0,0,1,n,3
3743,I3743,600,600,200,9.0,0,3,n,3
1862,I1862,1200,1200,2500,253.0,0,2,n,10
2131,I2131,800,800,1200,690.0,0,1,n,10
533,I0533,1200,1200,2500,377.0,0,2,n,10
1533,I1533,800,800,1200,288.0,0,1,n,10
2795,I2795,800,800,200,14.0,0,1,n,3
2376,I2376,800,800,200,11.0,0,1,n,3
490,I0490,800,1200,2400,510.0,0,0,n,10
2162,I2162,1200,1200,100,16.0,0,2,n,3
1365,I1365,800,1200,2400,161.0,0,0,n,10
171,I0171,800,800,1200,612.0,0,1,n,10
473,I0473,800,800,1200,231.0,0,1,n,10
301,I0301,1200,1200,2500,543.0,0,2,n,10
3059,I3059,1200,1200,100,9.0,0,2,n,3
2496,I2496,1200,1200,100,18.0,0,2,n,3
3824,I3824,1200,1200,2500,564.0,0,2,n,10
3442,I3442,800,800,200,5.0,0,1,n,3
598,I0598,1200,1200,2500,289.0,0,2,n,10
1682,I1682,800,800,200,14.0,0,1,n,3
3358,I3358,800,1200,2400,325.0,0,0,n,10
3599,I3599,1200,1200,2500,216.0,0,2,n,10
1503,I1503,600,600,800,456.0,0,3,n,10
