,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
191,I34515,1600,1200,930,149.212,45,0,n,100
826,I26370,1600,1200,930,149.212,45,0,n,100
1585,I23902,1200,1000,975,168.796,45,2,n,100
3547,I27138,1600,1200,975,178.6,45,0,n,100
3974,I17343,1800,1200,930,249.0,45,9,n,100
3770,I29799,1200,1000,1155,109.48,0,1,n,100
1186,I46973,1600,1200,930,149.212,45,0,n,100
30,I39594,1600,1200,930,169.96,45,0,n,100
483,I32733,1600,1200,975,179.58,45,0,n,100
2014,I37251,2050,1550,1450,215.582,45,7,n,100
3529,I23085,1600,1200,930,174.305,45,0,n,100
34,I14400,1200,1000,359,53.26,0,1,n,100
1088,I15611,1200,1000,750,217.6,45,2,n,100
3645,I45869,1600,1200,930,149.322,45,0,n,100
189,I48576,1200,1000,975,132.804,45,2,n,100
1102,I02836,2200,1600,1450,258.56,45,14,n,100
2851,I20083,1600,1200,930,149.322,45,0,n,100
234,I19113,2350,1000,950,264.88,45,4,n,100
2678,I36740,1600,1200,1350,207.72,45,0,n,100
1851,I00999,2200,1600,1450,258.56,45,14,n,100
1032,I40701,1200,1000,750,260.52,45,2,n,100
1902,I34221,1600,1200,930,169.96,45,0,n,100
2251,I04263,1600,1200,930,149.322,45,0,n,100
2176,I15554,1600,1200,930,149.212,45,0,n,100
515,I10242,1600,1200,1350,303.92,45,0,n,100
914,I37257,1910,1200,1295,613.59,45,19,n,100
404,I27085,2350,1000,950,286.656,45,4,n,100
2972,I44569,1200,1000,750,105.224,45,2,n,100
3016,I32581,1600,1200,930,551.56,45,0,n,100
108,I42062,1600,1200,975,176.2,45,0,n,100
2691,I11998,1200,1000,975,129.0,45,2,n,100
1109,I02894,1600,1200,930,227.44,45,0,n,100
3988,I12506,1200,1000,1100,76.356,0,1,n,100
312,I25578,1600,1200,930,149.212,45,0,n,100
3129,I50299,1600,1200,975,166.392,45,0,n,100
3161,I13102,1200,1000,750,229.88,45,2,n,100
2799,I27541,1900,1200,750,177.104,45,6,n,100
3432,I11994,1200,1000,975,129.0,45,2,n,100
2592,I17071,1200,1000,558,61.6,0,1,n,100
2462,I25046,1200,1000,975,132.804,45,2,n,100
77,I39954,1200,1000,975,164.97,45,2,n,100
2853,I13867,1400,1200,1450,179.4,45,12,n,100
1809,I34817,1200,1000,975,139.98,45,2,n,100
2237,I49868,1200,1000,930,340.1,45,2,n,100
3847,I01301,1200,1000,975,134.61,45,2,n,100
925,I41519,1200,1000,975,142.59,45,2,n,100
2945,I48331,1200,1000,459,72.7,0,1,n,100
2711,I34236,2350,1000,950,272.592,45,4,n,100
1187,I48668,1200,1000,975,129.0,45,2,n,100
3502,I02777,1600,1200,930,784.6,45,0,n,100
3444,I14728,1600,1200,930,356.2,45,0,n,100
982,I10128,1200,1000,975,168.796,45,2,n,100
1747,I43328,1600,1200,930,227.0,45,0,n,100
2832,I31173,2350,1000,950,264.88,45,4,n,100
1165,I12216,1600,1200,930,149.212,45,0,n,100
3295,I31997,1200,1000,975,129.0,45,2,n,100
149,I19321,1200,1000,750,106.03,45,2,n,100
178,I08412,1200,1000,750,105.224,45,2,n,100
3190,I17583,1600,1200,930,169.96,45,0,n,100
3910,I31917,1600,1200,930,149.212,45,0,n,100
530,I12153,2350,1000,950,286.656,45,4,n,100
3259,I39828,1600,1200,930,169.96,45,0,n,100
3849,I09008,1600,1200,930,169.96,45,0,n,100
1290,I12078,1200,1000,459,47.02,0,1,n,100
782,I03055,2350,1000,950,272.592,45,4,n,100
3792,I34888,1200,1000,750,229.88,45,2,n,100
751,I09337,1400,1200,1450,179.4,45,12,n,100
1364,I19039,1200,1000,943,88.47,0,1,n,100
3453,I35177,1600,1200,975,178.6,45,0,n,100
3657,I33139,1200,1000,975,153.088,45,2,n,100
1034,I40875,1200,1000,750,135.8,45,2,n,100
1115,I14999,1200,1000,930,129.2,45,2,n,100
2393,I20430,1600,1200,930,227.0,45,0,n,100
2884,I48465,2200,1600,1450,258.56,45,14,n,100
2652,I19402,1600,1200,975,176.2,45,0,n,100
394,I25611,1600,1200,930,149.322,45,0,n,100
1543,I49239,1200,1000,975,131.366,45,2,n,100
2894,I25567,1200,1000,750,217.6,45,2,n,100
1170,I05011,1200,1000,1155,153.5,0,1,n,100
3306,I13540,1200,1000,975,129.0,45,2,n,100
3408,I27977,1200,1000,975,129.0,45,2,n,100
3008,I11773,1200,1000,975,131.366,45,2,n,100
3584,I04189,1200,1000,930,154.3,45,2,n,100
3282,I12151,1600,1200,930,358.48,45,0,n,100
540,I30761,1600,1200,930,169.96,45,0,n,100
3427,I14761,1600,1200,930,358.48,45,0,n,100
3690,I07704,1600,1200,930,149.322,45,0,n,100
1075,I28509,1600,1200,930,149.212,45,0,n,100
635,I35724,1200,1000,459,47.02,0,1,n,100
52,I41067,1200,1000,1057,182.1,0,1,n,100
2059,I20749,1200,1000,975,142.59,45,2,n,100
783,I27775,1800,1200,930,249.0,45,9,n,100
1834,I44349,2350,1000,950,271.36,45,4,n,100
2417,I19608,1600,1200,930,169.96,45,0,n,100
2484,I34156,1600,1200,750,148.86,45,0,n,100
3242,I16412,1600,1200,1350,205.16,45,0,n,100
1792,I31363,1200,1000,750,229.88,45,2,n,100
3339,I44667,1600,1200,750,197.34,45,0,n,100
1780,I43579,1600,1200,930,307.13,45,0,n,100
3234,I47236,2030,1530,1350,294.22,45,13,n,100
2105,I03541,1600,1200,1350,207.72,45,0,n,100
1073,I07927,1800,1200,930,249.0,45,9,n,100
1326,I17331,2000,1200,545,408.88,45,5,n,100
2231,I00728,1200,1000,975,168.796,45,2,n,100
1227,I00175,2350,1000,950,271.36,45,4,n,100
2065,I33921,1400,1200,1450,179.4,45,12,n,100
544,I24913,1200,1000,975,131.366,45,2,n,100
3428,I49368,1200,1000,750,105.224,45,2,n,100
2038,I24877,1400,1200,1450,179.4,45,12,n,100
3279,I11653,2350,1000,950,286.656,45,4,n,100
2589,I29786,1200,1000,975,129.0,45,2,n,100
1787,I30973,1200,1000,750,135.8,45,2,n,100
391,I27816,1200,1000,459,72.7,0,1,n,100
2933,I21920,1600,1200,930,356.2,45,0,n,100
3582,I25053,1800,1200,1350,820.48,45,9,n,100
228,I39901,1200,1000,930,291.48,45,2,n,100
119,I03293,1200,1000,975,153.088,45,2,n,100
2410,I31950,1200,1000,975,131.366,45,2,n,100
1412,I45555,1900,1200,750,177.104,45,6,n,100
3612,I48616,1200,1000,975,129.0,45,2,n,100
1188,I09705,1200,1000,975,129.0,45,2,n,100
1909,I48279,1200,1000,545,690.5,45,2,n,100
1827,I03022,1200,1000,758,79.12,0,1,n,100
3033,I17101,1200,1000,1155,86.48,0,1,n,100
3036,I39736,1200,1000,975,129.0,45,2,n,100
2931,I16646,1200,1000,459,44.64,0,1,n,100
2841,I00674,1200,1000,975,129.0,45,2,n,100
1321,I33431,1600,1200,930,438.4,45,0,n,100
303,I18147,1600,1200,930,174.305,45,0,n,100
3007,I10331,1200,1000,975,129.0,45,2,n,100
308,I10949,1200,1000,750,229.88,45,2,n,100
114,I22689,1200,1000,975,169.2,45,2,n,100
2194,I27376,1200,1000,930,154.3,45,2,n,100
1864,I14506,1600,1200,930,551.56,45,0,n,100
856,I03510,1600,1200,930,174.305,45,0,n,100
3551,I08368,1600,1200,750,137.391,45,0,n,100
827,I05703,1200,1000,943,88.47,0,1,n,100
647,I00176,1200,1000,750,105.224,45,2,n,100
3616,I05701,1200,1000,459,55.2,0,1,n,100
2093,I28381,1200,1000,975,129.0,45,2,n,100
3179,I04393,2050,1550,1450,215.582,45,7,n,100
1043,I20408,1200,1000,975,131.366,45,2,n,100
1177,I21039,1400,1200,1450,179.4,45,12,n,100
1081,I08744,1600,1200,1350,207.72,45,0,n,100
1460,I10144,1200,1000,975,168.796,45,2,n,100
265,I29194,1200,1000,975,183.84,45,2,n,100
2882,I16601,1800,1400,1020,201.008,45,11,n,3
3749,I17048,1200,1000,975,168.796,45,2,n,100
1023,I42655,1600,1200,975,176.2,45,0,n,100
465,I01043,1800,1400,1020,303.45,45,11,n,100
664,I18531,1600,1200,930,358.48,45,0,n,100
571,I33995,1200,1000,750,119.08,45,2,n,100
38,I34193,1200,1000,750,305.32,45,2,n,100
3196,I06390,1800,1200,930,249.0,45,9,n,100
3013,I20147,1200,1000,975,139.98,45,2,n,100
2921,I40580,1600,1200,930,149.212,45,0,n,100
1568,I27542,1900,1200,750,177.104,45,6,n,100
627,I39640,1200,1000,975,139.98,45,2,n,100
2058,I41528,1600,1200,930,149.322,45,0,n,100
2042,I27811,1600,1200,750,197.34,45,0,n,100
1573,I40634,1200,1000,930,129.2,45,2,n,100
3908,I22703,1600,1200,930,227.44,45,0,n,100
1594,I40349,1600,1200,1350,303.92,45,0,n,100
2536,I32988,1200,1000,359,49.455,0,1,n,100
3380,I48039,1600,1200,930,370.78,45,0,n,100
1719,I17546,1400,1200,1450,179.4,45,12,n,100
179,I30875,1600,1200,930,551.56,45,0,n,100
2738,I19045,2350,1000,950,271.36,45,4,n,100
2706,I07062,1200,1000,750,260.52,45,2,n,100
759,I03869,1200,1000,930,129.2,45,2,n,100
51,I26327,1200,1000,1100,76.356,0,1,n,100
584,I33174,2200,1600,1450,258.56,45,14,n,100
1869,I43439,1600,1200,930,149.212,45,0,n,100
233,I34133,1200,1000,975,169.2,45,2,n,100
3725,I45897,1600,1200,930,663.22,45,0,n,100
1799,I46433,1600,1200,930,356.56,45,0,n,100
659,I27273,1600,1200,930,607.6,45,0,n,100
2499,I15083,1200,1000,975,131.366,45,2,n,100
3565,I05820,1200,1000,975,129.0,45,2,n,100
2439,I11542,1900,1200,750,177.104,45,6,n,100
2140,I15134,1600,1200,930,169.96,45,0,n,100
3588,I47928,1200,1000,750,243.7,45,2,n,100
514,I18382,2050,1550,1450,215.582,45,7,n,100
81,I05598,1600,1200,975,178.6,45,0,n,100
1718,I10818,1200,1000,750,105.224,45,2,n,100
3802,I47663,1200,1000,975,131.366,45,2,n,100
2534,I14460,1200,1000,1155,109.48,0,1,n,100
1580,I21903,1200,1000,750,106.03,45,2,n,100
1767,I20552,1600,1200,930,149.212,45,0,n,100
2601,I06301,1200,1000,421,40.752,0,1,n,100
3470,I00304,1600,1200,975,197.164,45,0,n,100
3150,I00910,1200,1000,750,105.224,45,2,n,100
1195,I16813,1200,1000,930,291.0,45,2,n,100
3340,I04311,1600,1200,750,323.7,45,0,n,100
733,I11115,1600,1200,930,370.78,45,0,n,100
2509,I34731,1600,1200,930,227.0,45,0,n,100
2723,I03692,1200,1000,1057,82.2,0,1,n,100
1288,I17700,1200,1000,975,160.68,45,2,n,100
870,I09691,1200,1000,975,139.98,45,2,n,100
644,I43414,1600,1200,930,364.84,45,0,n,100
162,I28079,1200,1000,750,105.224,45,2,n,100
3104,I37494,1200,1000,975,138.428,45,2,n,100
3799,I41942,1200,1000,421,47.022,0,1,n,100
2219,I02513,1600,1200,975,176.2,45,0,n,100
725,I49629,2350,1000,950,271.36,45,4,n,100
2111,I29431,1600,1200,930,149.212,45,0,n,100
919,I41600,1600,1200,975,166.392,45,0,n,100
841,I34208,1600,1200,930,169.96,45,0,n,100
3275,I41551,1600,1200,930,169.96,45,0,n,100
3311,I08736,1600,1200,1350,207.72,45,0,n,100
3824,I23599,1200,1000,930,133.104,45,2,n,100
219,I47101,2050,1550,1450,215.582,45,7,n,100
2593,I32529,2000,1200,2350,367.608,45,22,n,100
2425,I03928,1600,1200,930,216.2,45,0,n,100
1899,I41820,1200,1000,975,153.088,45,2,n,100
2128,I15140,1600,1200,930,169.96,45,0,n,100
723,I14043,1200,1000,975,329.77,45,2,n,100
247,I06912,1600,1200,930,227.0,45,0,n,100
1685,I35206,1600,1200,975,157.06,45,0,n,100
964,I16060,2030,1530,1350,245.36,45,13,n,100
3677,I46465,1600,1200,975,178.6,45,0,n,100
3359,I49496,1200,1000,975,129.0,45,2,n,100
777,I38843,1400,1200,1450,179.4,45,12,n,100
3865,I19127,1600,1200,930,356.56,45,0,n,100
1609,I41515,1600,1200,750,137.391,45,0,n,100
457,I15453,1200,1000,930,291.48,45,2,n,100
1029,I49415,1200,1000,459,47.02,0,1,n,100
604,I11604,1600,1200,930,149.212,45,0,n,100
3719,I06986,1600,1200,930,174.305,45,0,n,100
981,I30103,1600,1200,930,149.322,45,0,n,100
3691,I43737,1600,1200,930,169.96,45,0,n,100
967,I43640,1600,1200,930,149.322,45,0,n,100
3570,I12402,1200,1000,558,61.6,0,1,n,100
1647,I02439,1200,1000,975,134.92,45,2,n,100
3642,I33136,1200,1000,975,129.0,45,2,n,100
401,I25710,2050,1550,1450,215.582,45,7,n,100
2616,I45495,1200,1000,975,129.0,45,2,n,100
3210,I34447,2200,1600,1450,258.56,45,14,n,100
3923,I17034,1200,1000,975,168.796,45,2,n,100
1245,I38254,1200,1000,459,47.25,0,1,n,100
2651,I26232,1600,1200,975,166.392,45,0,n,100
428,I21551,1200,1000,975,153.088,45,2,n,100
1903,I01512,1200,1000,975,129.0,45,2,n,100
2911,I22775,1800,1200,1350,820.48,45,9,n,100
1617,I21806,1200,1000,975,129.0,45,2,n,100
757,I13756,1200,1000,975,129.0,45,2,n,100
3534,I37765,1200,1000,1057,114.48,0,1,n,100
2119,I29210,1600,1200,930,149.212,45,0,n,100
2006,I00285,1600,1200,930,149.322,45,0,n,100
2395,I17462,1200,1000,975,169.2,45,2,n,100
2940,I46702,1200,1000,975,129.0,45,2,n,100
3964,I34350,1600,1200,975,178.6,45,0,n,100
697,I31214,1600,1200,930,149.212,45,0,n,100
524,I19750,1200,1000,930,154.3,45,2,n,100
2804,I07514,1600,1200,975,176.2,45,0,n,100
2423,I40006,1600,1200,930,149.322,45,0,n,100
2928,I05238,1900,1200,750,257.46,45,6,n,100
3000,I10684,1600,1200,750,148.86,45,0,n,100
2929,I26174,1600,1200,930,174.305,45,0,n,100
2240,I42983,1900,1200,750,177.104,45,6,n,100
3127,I29124,1800,1400,1020,201.008,45,11,n,3
225,I31502,1600,1200,930,356.2,45,0,n,100
2807,I06699,1200,1000,750,229.88,45,2,n,100
2985,I18187,1910,1200,1295,613.59,45,19,n,100
3268,I46529,2350,1000,950,286.656,45,4,n,100
888,I29785,1200,1000,975,129.0,45,2,n,100
1279,I02895,1600,1200,930,227.44,45,0,n,100
677,I22234,1600,1200,930,149.322,45,0,n,100
3789,I28666,1600,1200,975,181.96,45,0,n,100
795,I45796,1600,1200,930,356.2,45,0,n,100
3606,I27727,1200,1000,975,139.98,45,2,n,100
1327,I22588,1200,1000,975,131.366,45,2,n,100
3867,I07277,1200,1000,975,129.0,45,2,n,100
3855,I41628,1800,1200,930,249.0,45,9,n,100
3378,I11856,1200,1000,975,225.6,45,2,n,100
2013,I12882,1800,1400,1020,201.008,45,11,n,3
173,I43996,1200,1000,750,105.224,45,2,n,100
3071,I35855,1200,1000,975,131.366,45,2,n,100
337,I27389,1600,1200,750,299.76,45,0,n,100
3101,I01746,1600,1200,930,174.305,45,0,n,100
2829,I28828,2350,1000,950,271.36,45,4,n,100
2840,I22664,1200,1000,975,129.0,45,2,n,100
421,I19657,1200,1000,975,129.0,45,2,n,100
2657,I46470,1600,1200,975,166.392,45,0,n,100
3239,I47818,1600,1200,930,174.305,45,0,n,100
2174,I20647,800,600,445,16.67,0,3,n,100
3766,I41247,1800,1400,1020,303.45,45,11,n,100
2026,I30545,1200,1000,975,134.61,45,2,n,100
781,I04513,1600,1200,930,195.58,45,0,n,100
542,I12621,1600,1200,930,174.305,45,0,n,100
2116,I01812,1200,1000,359,52.47,0,1,n,100
3060,I19269,1200,1000,975,129.0,45,2,n,100
994,I29201,1600,1200,930,227.44,45,0,n,100
1148,I44062,1600,1200,930,169.96,45,0,n,100
323,I48587,1200,1000,975,129.0,45,2,n,100
2445,I49101,1600,1200,930,149.322,45,0,n,100
2434,I47128,1600,1200,1350,207.72,45,0,n,100
3613,I41672,1600,1200,975,460.0,45,0,n,100
2078,I11844,1600,1200,1350,303.92,45,0,n,100
3946,I44341,1600,1200,750,197.34,45,0,n,100
3542,I35987,1200,1000,930,128.84,45,2,n,100
1494,I11612,1600,1200,930,227.0,45,0,n,100
2350,I31276,1200,1000,975,161.48,45,2,n,100
3140,I00971,1400,1200,1450,179.4,45,12,n,100
256,I35207,1200,1000,545,526.75,45,2,n,100
487,I37506,1900,1200,750,257.46,45,6,n,100
3137,I27509,1400,1200,1450,179.4,45,12,n,100
3461,I06829,1800,1200,1350,820.48,45,9,n,100
3975,I23991,1600,1200,975,166.392,45,0,n,100
2282,I42085,2350,1000,950,272.592,45,4,n,100
2583,I20710,1200,1000,975,129.0,45,2,n,100
2749,I22706,1600,1200,1350,303.92,45,0,n,100
2235,I06654,1200,1000,975,129.0,45,2,n,100
2576,I17159,1200,1000,359,70.016,0,1,n,100
3619,I35025,1200,1000,975,139.98,45,2,n,100
2027,I16824,1600,1200,930,227.0,45,0,n,100
3965,I20676,1200,1000,975,169.0,45,2,n,100
1007,I23414,1200,1000,975,131.366,45,2,n,100
1055,I27536,1900,1200,750,177.104,45,6,n,100
2186,I34492,1200,1000,975,129.0,45,2,n,100
1051,I23473,2350,1000,950,286.656,45,4,n,100
912,I08386,1200,1000,975,131.366,45,2,n,100
2997,I17883,1200,1000,975,132.804,45,2,n,100
1679,I33043,1600,1200,930,784.6,45,0,n,100
1564,I28049,1200,1000,750,105.224,45,2,n,100
2233,I26493,1200,1000,758,127.4,0,1,n,100
202,I03267,1200,1000,758,127.4,0,1,n,100
2790,I23544,1600,1200,750,137.391,45,0,n,100
797,I07563,1200,1000,975,169.2,45,2,n,100
1604,I21660,1200,1000,975,142.59,45,2,n,100
159,I10478,1200,1000,975,160.68,45,2,n,100
2677,I17764,1600,1200,930,356.2,45,0,n,100
958,I05195,1200,1000,975,132.804,45,2,n,100
3916,I14554,1800,1200,930,249.0,45,9,n,100
2655,I37497,1600,1200,930,547.3,45,0,n,100
3018,I27962,1200,1000,975,401.2,45,2,n,100
1395,I28375,1600,1200,930,227.44,45,0,n,100
2584,I40536,1200,1000,975,142.59,45,2,n,100
2310,I06846,2350,1000,950,272.592,45,4,n,100
3038,I05385,1200,1000,750,260.2,45,2,n,100
2632,I24581,1200,1000,1057,114.48,0,1,n,100
3337,I24101,1600,1200,930,227.0,45,0,n,100
891,I29223,1200,1000,975,129.0,45,2,n,100
3506,I42705,1200,1000,421,46.866,0,1,n,100
3474,I45563,1600,1200,930,607.6,45,0,n,100
1656,I14860,1800,1400,1020,303.45,45,11,n,100
2834,I03276,1800,1400,1020,201.008,45,11,n,3
278,I43381,1600,1200,930,149.322,45,0,n,100
90,I34245,1200,1000,459,44.64,0,1,n,100
1535,I24298,1600,1200,750,137.391,45,0,n,100
28,I48938,780,570,478,100.96,47,8,w,4
99,I18228,1200,1000,930,129.2,45,2,n,100
731,I29922,1200,1000,975,168.796,45,2,n,100
1196,I41350,1600,1200,930,169.96,45,0,n,100
1578,I11009,1200,1000,1057,109.68,0,1,n,100
3125,I18600,1800,1400,1020,201.008,45,11,n,3
568,I45040,1600,1200,930,149.212,45,0,n,100
2148,I07745,2200,1600,1450,258.56,45,14,n,100
223,I43012,1600,1200,930,149.212,45,0,n,100
1351,I06896,1600,1200,930,227.0,45,0,n,100
3540,I26210,2350,1000,950,286.656,45,4,n,100
1171,I08749,2350,1000,950,286.656,45,4,n,100
2951,I29406,1200,1000,930,128.84,45,2,n,100
3845,I16360,2350,1000,950,264.88,45,4,n,100
3052,I40151,1200,1000,975,131.366,45,2,n,100
1846,I09538,1600,1200,975,178.6,45,0,n,100
575,I36674,1600,1200,930,547.3,45,0,n,100
581,I22739,2050,1550,1450,215.582,45,7,n,100
712,I23998,1200,1000,975,129.0,45,2,n,100
2414,I06054,1200,1000,975,132.804,45,2,n,100
1357,I27762,1600,1200,930,149.322,45,0,n,100
139,I33341,1200,1000,750,135.8,45,2,n,100
1381,I36325,1800,1400,1020,201.008,45,11,n,3
1367,I11087,1600,1200,930,454.873,45,0,n,100
762,I38665,1600,1200,930,227.0,45,0,n,100
1965,I35533,1600,1200,975,187.72,45,0,n,100
3934,I34054,1600,1200,930,313.0,45,0,n,100
1870,I14626,1200,1000,975,129.0,45,2,n,100
1727,I32115,1200,1000,975,142.59,45,2,n,100
3263,I44149,2030,1530,1350,294.22,45,13,n,100
2548,I46697,1200,1000,750,135.8,45,2,n,100
332,I15062,1600,1200,930,169.96,45,0,n,100
456,I14042,1200,1000,975,329.77,45,2,n,100
1124,I03788,1600,1200,1350,205.16,45,0,n,100
85,I44827,1200,1000,975,142.59,45,2,n,100
336,I24512,1200,1000,975,129.0,45,2,n,100
2261,I16135,1600,1200,930,149.322,45,0,n,100
3466,I48481,1200,1000,975,131.366,45,2,n,100
2627,I04500,1200,1000,459,64.84,0,1,n,100
1845,I16998,2350,1000,950,264.88,45,4,n,100
1779,I49774,1800,1200,1350,820.48,45,9,n,100
768,I03593,1600,1200,930,174.305,45,0,n,100
2753,I38574,1200,1000,750,105.224,45,2,n,100
3636,I44281,1600,1200,930,438.4,45,0,n,100
818,I22026,2030,1530,1350,245.36,45,13,n,100
551,I13809,1200,1000,750,106.03,45,2,n,100
1904,I15946,1600,1200,930,663.22,45,0,n,100
895,I13550,1600,1200,930,169.96,45,0,n,100
3096,I20379,1400,1200,1450,179.4,45,12,n,100
845,I43965,1200,1000,750,105.224,45,2,n,100
2645,I00681,1600,1200,975,178.6,45,0,n,100
1959,I27071,1600,1200,975,190.6,45,0,n,100
833,I02679,780,570,478,96.256,47,8,w,4
489,I22987,2350,1000,950,286.656,45,4,n,100
879,I08883,1200,1000,359,59.475,0,1,n,100
1565,I18223,1600,1200,930,307.13,45,0,n,100
3778,I45070,1200,1000,930,152.366,45,2,n,100
3533,I09469,1200,1000,975,153.088,45,2,n,100
1014,I45369,1200,1000,975,132.804,45,2,n,100
2156,I37921,1200,1000,758,127.4,0,1,n,100
503,I02647,1600,1200,930,227.0,45,0,n,100
3270,I15776,1600,1200,930,149.322,45,0,n,100
3352,I06770,1200,1000,1057,108.3,0,1,n,100
2820,I01622,1200,1000,750,105.224,45,2,n,100
3483,I13154,1200,1000,975,156.15,45,2,n,100
1427,I10218,2200,1600,1450,258.56,45,14,n,100
1769,I24944,1200,1000,545,690.5,45,2,n,100
3293,I32317,1600,1200,975,211.994,45,0,n,100
1964,I27601,1200,1000,1155,86.48,0,1,n,100
3790,I47540,1200,1000,975,169.2,45,2,n,100
3810,I41011,1200,1000,359,38.6,0,1,n,100
3265,I29634,1600,1200,930,227.0,45,0,n,100
3522,I26755,1600,1200,930,149.322,45,0,n,100
2405,I12134,1600,1200,975,178.6,45,0,n,100
3837,I29607,1200,1000,750,217.6,45,2,n,100
1517,I45935,1600,1200,930,174.305,45,0,n,100
3971,I34695,1200,1000,975,329.77,45,2,n,100
858,I10614,2350,1000,950,272.592,45,4,n,100
2623,I22791,1600,1200,930,169.96,45,0,n,100
2637,I44015,1600,1200,750,197.34,45,0,n,100
1379,I40696,2350,1000,950,286.656,45,4,n,100
655,I47317,2350,1000,950,272.592,45,4,n,100
502,I05901,1600,1200,930,307.13,45,0,n,100
1664,I33275,1200,1000,930,291.0,45,2,n,100
1128,I07986,1600,1200,750,148.86,45,0,n,100
1915,I33716,1200,1000,975,129.0,45,2,n,100
3788,I09894,780,570,478,170.28,47,8,w,4
3720,I42654,1600,1200,975,176.2,45,0,n,100
212,I34919,1600,1200,750,197.34,45,0,n,100
235,I00951,1600,1200,1350,207.72,45,0,n,100
68,I18472,1600,1200,750,137.391,45,0,n,100
1879,I26967,1600,1200,930,227.0,45,0,n,100
3733,I44084,1600,1200,975,166.392,45,0,n,100
2326,I42782,1600,1200,930,169.96,45,0,n,100
880,I07581,1600,1200,930,169.96,45,0,n,100
1356,I20016,1600,1200,975,808.3,45,0,n,100
3429,I39609,1200,1000,975,131.366,45,2,n,100
617,I22241,1200,1000,975,329.77,45,2,n,100
