,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
6165,I6165,1200,800,615,274.0,100,4,n,4
1964,I1964,1000,800,615,294.0,100,3,n,4
1107,I1107,1500,1000,615,431.0,100,7,n,4
469,I0469,800,460,615,329.0,100,0,n,3
432,I0432,1200,1000,615,336.0,100,6,n,4
5964,I5964,800,600,615,326.0,100,2,n,3
4005,I4005,1200,800,615,332.0,100,4,l,4
1334,I1334,800,500,615,432.0,100,1,n,3
74,I0074,1200,1000,615,286.0,100,6,n,4
3075,I3075,800,460,615,0.0,100,0,n,3
4948,I4948,800,460,615,221.0,100,0,n,3
4247,I4247,800,460,615,297.0,100,0,n,3
697,I0697,1500,1000,615,0.0,100,7,n,4
6004,I6004,1500,800,615,461.0,100,5,n,4
3538,I3538,1500,800,615,357.0,100,5,n,4
297,I0297,800,600,615,196.0,100,2,w,3
3375,I3375,1200,1000,615,191.0,100,6,n,4
872,I0872,800,600,615,185.0,100,2,n,3
3921,I3921,1500,800,615,332.0,100,5,n,4
5047,I5047,1000,800,615,393.0,100,3,n,4
1892,I1892,800,460,615,179.0,100,0,w,3
4231,I4231,800,500,615,401.0,100,1,n,3
5906,I5906,1500,1000,615,0.0,100,7,l,4
4260,I4260,800,500,615,0.0,100,1,n,3
2142,I2142,1200,800,615,442.0,100,4,n,4
571,I0571,800,460,615,390.0,100,0,n,3
1804,I1804,800,500,615,228.0,100,1,n,3
4068,I4068,1500,1000,615,268.0,100,7,n,4
1410,I1410,800,600,615,0.0,100,2,w,3
2978,I2978,800,500,615,222.0,100,1,w,3
459,I0459,1500,800,615,130.0,100,5,n,4
1676,I1676,1200,800,615,193.0,100,4,l,4
6402,I6402,1000,800,615,351.0,100,3,n,4
3180,I3180,1000,800,615,359.0,100,3,n,4
3020,I3020,1500,800,615,342.0,100,5,n,4
4646,I4646,1500,800,615,229.0,100,5,n,4
2982,I2982,800,460,615,128.0,100,0,n,3
704,I0704,1500,800,615,343.0,100,5,n,4
1968,I1968,1500,800,615,309.0,100,5,n,4
4424,I4424,1000,800,615,305.0,100,3,n,4
2291,I2291,800,460,615,0.0,100,0,n,3
2732,I2732,1500,1000,615,129.0,100,7,n,4
5216,I5216,1500,1000,615,89.0,100,7,n,4
4932,I4932,1000,800,615,285.0,100,3,n,4
1773,I1773,1200,1000,615,340.0,100,6,l,4
5924,I5924,800,460,615,136.0,100,0,w,3
1032,I1032,800,460,615,136.0,100,0,l,3
2911,I2911,800,500,615,292.0,100,1,n,3
3667,I3667,1500,800,615,173.0,100,5,n,4
2728,I2728,1200,1000,615,299.0,100,6,n,4
5602,I5602,1000,800,615,195.0,100,3,n,4
3493,I3493,1200,800,615,344.0,100,4,n,4
6289,I6289,800,500,615,328.0,100,1,l,3
2294,I2294,1200,800,615,282.0,100,4,n,4
126,I0126,800,460,615,371.0,100,0,n,3
1163,I1163,1200,1000,615,250.0,100,6,w,4
4889,I4889,1500,1000,615,0.0,100,7,w,4
1243,I1243,1000,800,615,175.0,100,3,n,4
5728,I5728,800,600,615,244.0,100,2,n,3
2455,I2455,800,460,615,316.0,100,0,w,3
5281,I5281,1500,800,615,197.0,100,5,n,4
1710,I1710,1200,1000,615,268.0,100,6,n,4
5587,I5587,1500,800,615,107.0,100,5,n,4
3467,I3467,800,600,615,206.0,100,2,l,3
3823,I3823,800,460,615,133.0,100,0,n,3
2698,I2698,1500,1000,615,330.0,100,7,n,4
5221,I5221,1000,800,615,156.0,100,3,n,4
1316,I1316,800,460,615,0.0,100,0,n,3
5810,I5810,800,500,615,178.0,100,1,n,3
5914,I5914,1500,1000,615,420.0,100,7,n,4
482,I0482,800,500,615,216.0,100,1,n,3
6,I0006,1200,800,615,196.0,100,4,n,4
307,I0307,1000,800,615,0.0,100,3,n,4
2477,I2477,800,460,615,359.0,100,0,n,3
2193,I2193,1000,800,615,253.0,100,3,n,4
5366,I5366,1000,800,615,306.0,100,3,n,4
4953,I4953,1500,800,615,334.0,100,5,n,4
5133,I5133,1000,800,615,0.0,100,3,n,4
5746,I5746,800,500,615,133.0,100,1,l,3
2078,I2078,800,600,615,137.0,100,2,n,3
6321,I6321,800,600,615,136.0,100,2,l,3
4706,I4706,1500,1000,615,182.0,100,7,n,4
813,I0813,800,500,615,249.0,100,1,n,3
1207,I1207,800,460,615,184.0,100,0,n,3
5258,I5258,1500,1000,615,195.0,100,7,w,4
3191,I3191,800,460,615,376.0,100,0,n,3
3405,I3405,1200,800,615,347.0,100,4,n,4
757,I0757,800,460,615,0.0,100,0,n,3
5087,I5087,1000,800,615,212.0,100,3,n,4
2512,I2512,800,600,615,0.0,100,2,n,3
4868,I4868,1200,1000,615,278.0,100,6,n,4
2901,I2901,800,500,615,253.0,100,1,n,3
4337,I4337,1500,1000,615,213.0,100,7,w,4
4245,I4245,1500,1000,615,211.0,100,7,n,4
1164,I1164,1500,800,615,314.0,100,5,n,4
2894,I2894,1500,800,615,276.0,100,5,l,4
37,I0037,800,500,615,0.0,100,1,n,3
6233,I6233,1200,1000,615,375.0,100,6,n,4
4135,I4135,1200,1000,615,275.0,100,6,l,4
5028,I5028,800,600,615,364.0,100,2,n,3
3198,I3198,1500,1000,615,200.0,100,7,n,4
6309,I6309,1200,800,615,422.0,100,4,n,4
1277,I1277,1000,800,615,376.0,100,3,n,4
4645,I4645,1200,1000,615,206.0,100,6,n,4
3225,I3225,1200,1000,615,293.0,100,6,n,4
3934,I3934,800,500,615,0.0,100,1,n,3
4253,I4253,1500,1000,615,389.0,100,7,n,4
4195,I4195,1500,800,615,186.0,100,5,n,4
2145,I2145,1500,800,615,229.0,100,5,l,4
3649,I3649,1000,800,615,237.0,100,3,n,4
2439,I2439,800,460,615,247.0,100,0,w,3
1664,I1664,800,460,615,336.0,100,0,n,3
3928,I3928,1200,800,615,0.0,100,4,n,4
3001,I3001,800,460,615,199.0,100,0,w,3
2547,I2547,800,460,615,238.0,100,0,l,3
311,I0311,800,460,615,397.0,100,0,n,3
3451,I3451,1000,800,615,271.0,100,3,n,4
6381,I6381,800,500,615,400.0,100,1,n,3
5185,I5185,1000,800,615,286.0,100,3,n,4
2322,I2322,1500,800,615,231.0,100,5,n,4
5338,I5338,800,460,615,202.0,100,0,n,3
2167,I2167,1500,800,615,229.0,100,5,n,4
1965,I1965,800,460,615,286.0,100,0,n,3
821,I0821,1000,800,615,340.0,100,3,n,4
4961,I4961,1500,1000,615,180.0,100,7,w,4
911,I0911,800,600,615,333.0,100,2,n,3
2989,I2989,800,460,615,244.0,100,0,n,3
2631,I2631,800,500,615,315.0,100,1,n,3
3967,I3967,1500,1000,615,354.0,100,7,n,4
5331,I5331,1000,800,615,309.0,100,3,n,4
5736,I5736,800,500,615,259.0,100,1,n,3
2170,I2170,1200,800,615,348.0,100,4,n,4
5947,I5947,1200,1000,615,402.0,100,6,n,4
6086,I6086,800,460,615,0.0,100,0,n,3
3416,I3416,800,460,615,289.0,100,0,l,3
2820,I2820,1200,1000,615,429.0,100,6,n,4
5082,I5082,800,600,615,302.0,100,2,n,3
1596,I1596,800,500,615,301.0,100,1,n,3
136,I0136,1500,800,615,201.0,100,5,l,4
4484,I4484,1500,800,615,0.0,100,5,n,4
2929,I2929,1200,1000,615,145.0,100,6,n,4
5653,I5653,800,500,615,105.0,100,1,n,3
2184,I2184,800,500,615,0.0,100,1,n,3
4435,I4435,800,500,615,380.0,100,1,n,3
3832,I3832,1000,800,615,239.0,100,3,n,4
4,I0004,800,500,615,305.0,100,1,n,3
2838,I2838,1200,1000,615,431.0,100,6,n,4
6324,I6324,1200,800,615,179.0,100,4,n,4
3588,I3588,800,600,615,308.0,100,2,n,3
1420,I1420,1500,1000,615,224.0,100,7,w,4
4809,I4809,1200,1000,615,120.0,100,6,l,4
1209,I1209,800,600,615,243.0,100,2,n,3
1004,I1004,1200,800,615,304.0,100,4,n,4
760,I0760,1500,1000,615,325.0,100,7,n,4
2023,I2023,1500,800,615,180.0,100,5,n,4
2241,I2241,1200,800,615,413.0,100,4,n,4
2772,I2772,1500,1000,615,391.0,100,7,n,4
881,I0881,1200,800,615,209.0,100,4,l,4
5797,I5797,1200,800,615,268.0,100,4,l,4
3443,I3443,1200,800,615,305.0,100,4,w,4
2569,I2569,1000,800,615,413.0,100,3,n,4
2680,I2680,1200,800,615,208.0,100,4,n,4
5858,I5858,1500,800,615,179.0,100,5,n,4
2077,I2077,800,600,615,244.0,100,2,n,3
1750,I1750,1000,800,615,119.0,100,3,n,4
2626,I2626,1500,800,615,412.0,100,5,n,4
300,I0300,800,600,615,183.0,100,2,n,3
5642,I5642,800,500,615,326.0,100,1,l,3
2066,I2066,1500,800,615,416.0,100,5,n,4
6156,I6156,1500,1000,615,226.0,100,7,l,4
1116,I1116,1500,800,615,274.0,100,5,n,4
1638,I1638,800,460,615,174.0,100,0,n,3
5610,I5610,1200,1000,615,434.0,100,6,n,4
1849,I1849,1500,1000,615,428.0,100,7,n,4
1806,I1806,800,460,615,326.0,100,0,n,3
2154,I2154,800,600,615,226.0,100,2,n,3
5043,I5043,800,460,615,262.0,100,0,n,3
6386,I6386,1500,800,615,340.0,100,5,n,4
1515,I1515,1500,800,615,184.0,100,5,n,4
3447,I3447,800,500,615,409.0,100,1,n,3
4642,I4642,1200,800,615,342.0,100,4,n,4
6414,I6414,800,500,615,216.0,100,1,n,3
4906,I4906,1200,800,615,144.0,100,4,n,4
4267,I4267,1200,800,615,374.0,100,4,n,4
2800,I2800,1500,1000,615,244.0,100,7,n,4
4419,I4419,800,600,615,166.0,100,2,n,3
1096,I1096,1200,1000,615,248.0,100,6,n,4
756,I0756,1500,800,615,413.0,100,5,n,4
6323,I6323,1000,800,615,312.0,100,3,l,4
301,I0301,800,500,615,284.0,100,1,n,3
4667,I4667,1000,800,615,133.0,100,3,l,4
3485,I3485,800,600,615,396.0,100,2,w,3
1389,I1389,800,460,615,270.0,100,0,n,3
3899,I3899,800,460,615,394.0,100,0,n,3
4964,I4964,1200,1000,615,185.0,100,6,w,4
6388,I6388,1500,800,615,234.0,100,5,n,4
3877,I3877,1000,800,615,103.0,100,3,l,4
2205,I2205,1000,800,615,283.0,100,3,n,4
5867,I5867,1000,800,615,292.0,100,3,n,4
4957,I4957,1200,800,615,349.0,100,4,n,4
4886,I4886,800,500,615,261.0,100,1,n,3
6114,I6114,800,460,615,315.0,100,0,n,3
2533,I2533,800,500,615,215.0,100,1,w,3
2756,I2756,1200,1000,615,0.0,100,6,n,4
3477,I3477,1200,1000,615,247.0,100,6,n,4
5586,I5586,1200,800,615,161.0,100,4,n,4
3433,I3433,1000,800,615,448.0,100,3,n,4
1460,I1460,800,500,615,265.0,100,1,n,3
4580,I4580,800,500,615,375.0,100,1,n,3
2588,I2588,800,500,615,222.0,100,1,n,3
3091,I3091,800,500,615,0.0,100,1,n,3
1988,I1988,1500,1000,615,271.0,100,7,n,4
2448,I2448,1200,1000,615,357.0,100,6,n,4
3353,I3353,1000,800,615,289.0,100,3,n,4
3898,I3898,1200,800,615,353.0,100,4,w,4
5529,I5529,800,500,615,316.0,100,1,n,3
4027,I4027,1500,1000,615,258.0,100,7,n,4
2424,I2424,1500,800,615,301.0,100,5,n,4
5492,I5492,1200,800,615,283.0,100,4,n,4
58,I0058,1200,800,615,414.0,100,4,n,4
5625,I5625,1500,1000,615,217.0,100,7,n,4
1289,I1289,1000,800,615,311.0,100,3,n,4
3018,I3018,1500,1000,615,387.0,100,7,n,4
7,I0007,800,500,615,249.0,100,1,n,3
1396,I1396,800,460,615,276.0,100,0,n,3
6138,I6138,1200,1000,615,302.0,100,6,l,4
2575,I2575,1000,800,615,167.0,100,3,n,4
61,I0061,1200,800,615,216.0,100,4,n,4
4762,I4762,1500,1000,615,227.0,100,7,n,4
4737,I4737,1200,1000,615,323.0,100,6,n,4
3757,I3757,1200,800,615,298.0,100,4,n,4
6305,I6305,1500,800,615,314.0,100,5,l,4
1043,I1043,800,460,615,375.0,100,0,n,3
2709,I2709,800,500,615,108.0,100,1,n,3
4442,I4442,800,500,615,286.0,100,1,n,3
3791,I3791,800,600,615,346.0,100,2,n,3
4493,I4493,1500,800,615,249.0,100,5,n,4
402,I0402,1500,800,615,283.0,100,5,n,4
230,I0230,1000,800,615,432.0,100,3,n,4
925,I0925,1500,1000,615,394.0,100,7,n,4
169,I0169,1200,800,615,133.0,100,4,n,4
2168,I2168,1200,1000,615,254.0,100,6,w,4
3080,I3080,1200,1000,615,232.0,100,6,n,4
3564,I3564,1000,800,615,254.0,100,3,n,4
4800,I4800,1000,800,615,233.0,100,3,n,4
2913,I2913,1200,1000,615,0.0,100,6,n,4
216,I0216,1200,1000,615,261.0,100,6,n,4
3185,I3185,1500,1000,615,251.0,100,7,n,4
5887,I5887,1000,800,615,421.0,100,3,w,4
4119,I4119,800,500,615,198.0,100,1,n,3
5765,I5765,1500,1000,615,300.0,100,7,n,4
5190,I5190,800,500,615,268.0,100,1,n,3
3294,I3294,1500,1000,615,263.0,100,7,n,4
5803,I5803,1500,1000,615,288.0,100,7,n,4
1372,I1372,1200,1000,615,247.0,100,6,n,4
6105,I6105,1500,1000,615,243.0,100,7,l,4
341,I0341,800,600,615,0.0,100,2,n,3
6092,I6092,1200,800,615,130.0,100,4,n,4
5599,I5599,1500,800,615,318.0,100,5,n,4
2098,I2098,1200,1000,615,156.0,100,6,n,4
2720,I2720,1500,1000,615,400.0,100,7,n,4
4456,I4456,800,500,615,0.0,100,1,n,3
5228,I5228,1000,800,615,339.0,100,3,n,4
4765,I4765,1200,800,615,391.0,100,4,n,4
2556,I2556,1500,1000,615,221.0,100,7,n,4
1899,I1899,1500,1000,615,312.0,100,7,l,4
1333,I1333,1000,800,615,355.0,100,3,n,4
5220,I5220,1200,800,615,180.0,100,4,n,4
3613,I3613,1500,1000,615,335.0,100,7,n,4
6230,I6230,800,500,615,146.0,100,1,n,3
5201,I5201,800,500,615,320.0,100,1,n,3
5303,I5303,1500,800,615,202.0,100,5,n,4
4239,I4239,1500,1000,615,161.0,100,7,n,4
4991,I4991,1500,800,615,319.0,100,5,n,4
2062,I2062,1000,800,615,271.0,100,3,n,4
4018,I4018,800,600,615,277.0,100,2,n,3
3997,I3997,1500,1000,615,175.0,100,7,l,4
2652,I2652,1500,1000,615,466.0,100,7,n,4
6009,I6009,800,600,615,295.0,100,2,n,3
505,I0505,1200,800,615,331.0,100,4,n,4
5617,I5617,800,600,615,125.0,100,2,n,3
4923,I4923,1500,1000,615,418.0,100,7,n,4
1435,I1435,800,460,615,262.0,100,0,n,3
4418,I4418,800,500,615,123.0,100,1,n,3
3230,I3230,1500,800,615,184.0,100,5,n,4
1818,I1818,800,500,615,177.0,100,1,n,3
5498,I5498,1500,1000,615,334.0,100,7,n,4
1408,I1408,1500,1000,615,454.0,100,7,n,4
3907,I3907,800,460,615,390.0,100,0,n,3
3338,I3338,1500,800,615,142.0,100,5,n,4
274,I0274,1200,800,615,0.0,100,4,n,4
268,I0268,800,460,615,188.0,100,0,n,3
6049,I6049,800,460,615,445.0,100,0,n,3
2181,I2181,1500,800,615,453.0,100,5,n,4
5729,I5729,1500,1000,615,220.0,100,7,n,4
537,I0537,800,460,615,433.0,100,0,n,3
120,I0120,800,600,615,222.0,100,2,n,3
150,I0150,1200,800,615,180.0,100,4,l,4
5141,I5141,800,460,615,250.0,100,0,n,3
2046,I2046,1500,800,615,153.0,100,5,n,4
3590,I3590,800,600,615,112.0,100,2,n,3
4371,I4371,1000,800,615,201.0,100,3,n,4
512,I0512,1500,1000,615,206.0,100,7,n,4
883,I0883,800,500,615,136.0,100,1,n,3
3864,I3864,1500,800,615,188.0,100,5,n,4
2980,I2980,1200,800,615,186.0,100,4,n,4
529,I0529,1000,800,615,108.0,100,3,n,4
4938,I4938,800,460,615,208.0,100,0,n,3
3693,I3693,1200,800,615,342.0,100,4,n,4
2368,I2368,800,500,615,373.0,100,1,w,3
1785,I1785,1000,800,615,329.0,100,3,w,4
1386,I1386,1200,800,615,334.0,100,4,w,4
1294,I1294,800,500,615,190.0,100,1,n,3
3256,I3256,800,460,615,311.0,100,0,n,3
3800,I3800,800,460,615,332.0,100,0,w,3
4710,I4710,800,500,615,256.0,100,1,n,3
3940,I3940,1500,800,615,447.0,100,5,w,4
1072,I1072,1000,800,615,247.0,100,3,n,4
1629,I1629,800,460,615,344.0,100,0,n,3
1270,I1270,800,600,615,271.0,100,2,l,3
5920,I5920,1500,800,615,405.0,100,5,n,4
3043,I3043,800,600,615,350.0,100,2,n,3
395,I0395,1200,1000,615,263.0,100,6,n,4
4876,I4876,1200,1000,615,124.0,100,6,n,4
1006,I1006,800,600,615,390.0,100,2,n,3
435,I0435,800,500,615,331.0,100,1,n,3
299,I0299,1000,800,615,281.0,100,3,n,4
4781,I4781,1200,800,615,158.0,100,4,n,4
1540,I1540,1500,1000,615,427.0,100,7,l,4
1373,I1373,1500,1000,615,268.0,100,7,l,4
640,I0640,1200,1000,615,0.0,100,6,n,4
5372,I5372,1500,800,615,150.0,100,5,n,4
4912,I4912,800,460,615,0.0,100,0,w,3
4676,I4676,1500,800,615,335.0,100,5,l,4
1661,I1661,1000,800,615,445.0,100,3,l,4
3197,I3197,1200,800,615,171.0,100,4,w,4
1760,I1760,800,500,615,0.0,100,1,n,3
3208,I3208,800,460,615,209.0,100,0,n,3
3315,I3315,1200,800,615,344.0,100,4,n,4
282,I0282,800,500,615,343.0,100,1,n,3
5471,I5471,1500,1000,615,0.0,100,7,n,4
3097,I3097,1200,800,615,417.0,100,4,n,4
2401,I2401,1200,1000,615,269.0,100,6,w,4
1605,I1605,800,600,615,206.0,100,2,n,3
710,I0710,1500,800,615,462.0,100,5,w,4
713,I0713,1200,800,615,235.0,100,4,n,4
5686,I5686,800,460,615,193.0,100,0,n,3
2030,I2030,1200,800,615,223.0,100,4,n,4
1555,I1555,1000,800,615,199.0,100,3,n,4
6212,I6212,1500,1000,615,127.0,100,7,n,4
6028,I6028,800,600,615,287.0,100,2,n,3
437,I0437,800,600,615,143.0,100,2,n,3
2097,I2097,800,500,615,177.0,100,1,n,3
2948,I2948,1000,800,615,276.0,100,3,n,4
4248,I4248,800,500,615,134.0,100,1,n,3
3805,I3805,800,500,615,331.0,100,1,n,3
4711,I4711,800,600,615,186.0,100,2,n,3
2454,I2454,1500,800,615,212.0,100,5,n,4
2264,I2264,1200,1000,615,102.0,100,6,n,4
2956,I2956,1500,1000,615,368.0,100,7,n,4
2324,I2324,1500,1000,615,246.0,100,7,n,4
3513,I3513,1200,800,615,121.0,100,4,n,4
5665,I5665,1500,800,615,338.0,100,5,l,4
4748,I4748,1500,1000,615,358.0,100,7,n,4
5936,I5936,1500,1000,615,268.0,100,7,n,4
971,I0971,1200,1000,615,165.0,100,6,n,4
5429,I5429,1500,800,615,299.0,100,5,n,4
5208,I5208,800,600,615,389.0,100,2,n,3
949,I0949,1500,1000,615,270.0,100,7,n,4
5856,I5856,1500,1000,615,183.0,100,7,n,4
3431,I3431,800,500,615,366.0,100,1,w,3
4847,I4847,1200,1000,615,335.0,100,6,n,4
6078,I6078,1500,800,615,251.0,100,5,n,4
3568,I3568,1500,800,615,317.0,100,5,n,4
603,I0603,1200,800,615,189.0,100,4,n,4
936,I0936,800,600,615,317.0,100,2,n,3
