,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
497,I00497,1200,1000,975,142.59,45,2,n,100
1807,I09167,2200,1600,1450,258.56,45,14,n,100
2395,I20368,2030,1530,975,245.764,45,13,n,100
1958,I10696,2200,1600,1450,258.56,45,14,n,100
251,I00251,1600,1200,930,149.322,45,0,n,100
481,I00481,1200,1000,750,135.8,45,2,n,100
92,I00092,1900,1200,750,177.104,45,6,n,100
1234,I04152,1800,1400,1020,201.008,45,11,n,3
2261,I16061,2030,1530,1350,245.36,45,13,n,100
2313,I16993,2000,1200,545,408.88,45,5,n,100
444,I00444,1200,1000,975,142.59,45,2,n,100
1696,I07716,2000,1200,2350,367.608,45,22,n,100
2468,I23875,800,600,445,16.67,0,3,n,100
1435,I05258,1400,1200,1450,179.4,45,12,n,100
2357,I18197,1910,1200,1295,613.59,45,19,n,100
488,I00488,1600,1200,750,323.7,45,0,n,100
2062,I12124,2030,1530,1350,245.36,45,13,n,100
2592,I32735,800,600,445,16.67,0,3,n,100
2203,I14494,780,570,478,170.28,47,8,w,4
1162,I03760,1800,1200,930,249.0,45,9,n,100
389,I00389,1400,1200,1450,179.4,45,12,n,100
847,I02202,2030,1530,1350,245.36,45,13,n,100
410,I00410,1600,1200,1350,205.16,45,0,n,100
1885,I10070,2000,1200,2350,367.608,45,22,n,100
1974,I11000,780,570,478,170.28,47,8,w,4
1962,I10885,1800,1200,930,249.0,45,9,n,100
105,I00105,1600,1200,750,137.391,45,0,n,100
1213,I04114,2200,1600,1450,258.56,45,14,n,100
280,I00280,1600,1200,930,149.322,45,0,n,100
1661,I07392,2200,1600,1450,258.56,45,14,n,100
1193,I04030,2350,1000,950,272.592,45,4,n,100
584,I00891,2030,1530,1350,245.36,45,13,n,100
2495,I26667,1910,1200,1295,613.59,45,19,n,100
1097,I03286,1800,1400,1020,201.008,45,11,n,3
670,I01197,1400,1200,1450,179.4,45,12,n,100
460,I00460,2200,1600,1450,258.56,45,14,n,100
846,I02201,2030,1530,1350,245.36,45,13,n,100
171,I00171,1600,1200,930,551.56,45,0,n,100
487,I00487,1600,1200,750,323.7,45,0,n,100
534,I00764,780,570,478,160.56,47,8,w,4
735,I01509,1800,1200,930,249.0,45,9,n,100
357,I00357,1800,1400,1020,201.008,45,11,n,3
1580,I06801,1910,1200,1295,613.59,45,19,n,100
1675,I07607,2050,1550,1450,215.582,45,7,n,100
2622,I38086,2000,1200,2350,367.608,45,22,n,100
1572,I06585,1900,1200,750,257.46,45,6,n,100
1352,I04827,2030,1530,1350,245.36,45,13,n,100
1575,I06771,2030,1530,975,245.764,45,13,n,100
2046,I11579,2200,1600,1450,258.56,45,14,n,100
81,I00081,1200,1000,975,131.366,45,2,n,100
987,I02881,2200,1600,1450,258.56,45,14,n,100
995,I02889,780,570,478,104.768,47,8,w,4
975,I02817,1800,1400,1020,303.45,45,11,n,100
1500,I05762,780,570,478,100.96,47,8,w,4
841,I02196,2030,1530,1350,245.36,45,13,n,100
1178,I03852,1400,1200,1450,179.4,45,12,n,100
1362,I04955,1800,1400,1020,303.45,45,11,n,100
2626,I38090,2000,1200,2350,367.608,45,22,n,100
300,I00300,1600,1200,930,149.322,45,0,n,100
408,I00408,1600,1200,1350,205.16,45,0,n,100
128,I00128,1600,1200,975,187.72,45,0,n,100
892,I02342,2350,1000,950,286.656,45,4,n,100
394,I00394,1400,1200,1450,179.4,45,12,n,100
1864,I09891,800,600,445,16.67,0,3,n,100
727,I01496,1800,1400,1020,201.008,45,11,n,3
1400,I05099,1900,1200,750,177.104,45,6,n,100
2318,I17343,1800,1200,930,249.0,45,9,n,100
1899,I10216,2200,1600,1450,258.56,45,14,n,100
1122,I03466,780,570,478,104.768,47,8,w,4
2553,I28569,2000,1200,2350,367.608,45,22,n,100
361,I00361,1800,1400,1020,201.008,45,11,n,3
854,I02299,1900,1200,750,257.46,45,6,n,100
997,I02911,1800,1400,1020,303.45,45,11,n,100
1673,I07605,2050,1550,1450,215.582,45,7,n,100
425,I00425,1600,1200,975,166.392,45,0,n,100
513,I00529,1600,1200,750,148.86,45,0,n,100
2506,I28018,2000,1200,545,408.88,45,5,n,100
1720,I08212,1900,1200,750,845.38,45,6,n,100
211,I00211,1200,1000,750,105.224,45,2,n,100
556,I00824,1800,1400,1020,303.45,45,11,n,100
2641,I38720,2000,1200,2350,367.608,45,22,n,100
579,I00886,2030,1530,1350,245.36,45,13,n,100
2378,I18377,2000,1200,545,408.88,45,5,n,100
907,I02402,1800,1400,1020,201.008,45,11,n,3
1654,I07022,1800,1200,930,249.0,45,9,n,100
2598,I34608,1910,1200,1295,613.59,45,19,n,100
54,I00054,1600,1200,975,181.96,45,0,n,100
1291,I04398,2350,1000,950,286.656,45,4,n,100
2038,I11571,1800,1200,930,249.0,45,9,n,100
402,I00402,1600,1200,930,547.3,45,0,n,100
622,I01018,2050,1550,1450,215.582,45,7,n,100
1236,I04154,1800,1400,1020,201.008,45,11,n,3
1476,I05566,1400,1200,1450,179.4,45,12,n,100
1678,I07634,780,570,478,82.32,47,8,w,4
977,I02819,1800,1400,1020,303.45,45,11,n,100
472,I00472,780,570,478,170.28,47,8,w,4
2561,I29052,2000,1200,2350,367.608,45,22,n,100
1447,I05373,1800,1200,1350,820.48,45,9,n,100
1366,I04987,1800,1200,930,249.0,45,9,n,100
922,I02430,1800,1400,1020,303.45,45,11,n,100
611,I00991,1400,1200,1450,179.4,45,12,n,100
75,I00075,1200,1000,975,131.366,45,2,n,100
2417,I21477,1910,1200,1295,613.59,45,19,n,100
1915,I10349,2050,1550,1450,215.582,45,7,n,100
126,I00126,1600,1200,750,137.391,45,0,n,100
1734,I08525,2050,1550,1450,215.582,45,7,n,100
2423,I21483,1910,1200,1295,613.59,45,19,n,100
1765,I08633,1900,1200,750,177.104,45,6,n,100
1820,I09289,780,570,478,82.32,47,8,w,4
1766,I08634,1900,1200,750,223.2,45,6,n,100
2073,I12373,1900,1200,750,257.46,45,6,n,100
1017,I03101,2350,1000,950,271.36,45,4,n,100
1922,I10391,2050,1550,1450,215.582,45,7,n,100
363,I00363,1800,1400,1020,201.008,45,11,n,3
742,I01535,2050,1550,1450,215.582,45,7,n,100
2205,I14496,780,570,478,170.28,47,8,w,4
374,I00374,1200,1000,750,223.3,45,2,n,100
1908,I10225,800,600,445,16.67,0,3,n,100
1761,I08629,1900,1200,750,177.104,45,6,n,100
1568,I06569,1900,1200,750,177.104,45,6,n,100
2326,I17893,2030,1530,1350,245.36,45,13,n,100
817,I01995,1910,1200,1295,613.59,45,19,n,100
1320,I04581,780,570,478,96.256,47,8,w,4
1375,I05000,2050,1550,1450,215.582,45,7,n,100
799,I01970,1800,1400,1020,303.45,45,11,n,100
1662,I07393,1900,1200,750,257.46,45,6,n,100
201,I00201,1200,1000,750,105.224,45,2,n,100
2443,I21503,1910,1200,1295,613.59,45,19,n,100
1705,I07753,1800,1200,930,249.0,45,9,n,100
1309,I04497,1800,1200,930,249.0,45,9,n,100
792,I01838,2350,1000,950,271.36,45,4,n,100
398,I00398,1600,1200,1350,303.92,45,0,n,100
728,I01497,1800,1400,1020,201.008,45,11,n,3
888,I02338,2350,1000,950,286.656,45,4,n,100
1784,I08964,780,570,478,96.256,47,8,w,4
2105,I13514,2200,1600,1450,258.56,45,14,n,100
182,I00182,1200,1000,750,105.224,45,2,n,100
106,I00106,1600,1200,750,137.391,45,0,n,100
652,I01179,1400,1200,1450,179.4,45,12,n,100
375,I00375,1600,1200,975,166.392,45,0,n,100
938,I02645,1800,1200,1350,820.48,45,9,n,100
2221,I14829,2200,1600,1450,258.56,45,14,n,100
340,I00340,1600,1200,930,356.56,45,0,n,100
1808,I09187,2030,1530,1350,294.22,45,13,n,100
2539,I28479,1910,1200,1295,613.59,45,19,n,100
592,I00972,1400,1200,1450,179.4,45,12,n,100
506,I00522,780,570,478,100.96,47,8,w,4
2545,I28485,1910,1200,1295,613.59,45,19,n,100
1086,I03275,1800,1400,1020,201.008,45,11,n,3
1000,I02914,1800,1400,1020,303.45,45,11,n,100
2190,I14372,1800,1200,930,249.0,45,9,n,100
1360,I04880,1900,1200,750,257.46,45,6,n,100
1150,I03746,2350,1000,950,272.592,45,4,n,100
660,I01187,1400,1200,1450,179.4,45,12,n,100
1537,I06259,2000,1200,2350,367.608,45,22,n,100
519,I00535,1600,1200,750,148.86,45,0,n,100
990,I02884,2200,1600,1450,258.56,45,14,n,100
382,I00382,1400,1200,1450,179.4,45,12,n,100
1485,I05575,1400,1200,1450,179.4,45,12,n,100
72,I00072,1600,1200,1350,207.72,45,0,n,100
325,I00325,1200,1000,975,129.0,45,2,n,100
700,I01469,1800,1400,1020,201.008,45,11,n,3
621,I01017,2050,1550,1450,215.582,45,7,n,100
2583,I32523,2000,1200,2350,367.608,45,22,n,100
1762,I08630,1900,1200,750,177.104,45,6,n,100
158,I00158,2050,1550,1450,215.582,45,7,n,100
1418,I05157,780,570,478,100.96,47,8,w,4
2663,I47278,800,600,445,16.67,0,3,n,100
17,I00017,1200,1000,758,127.4,0,1,n,100
2300,I16648,1800,1200,930,249.0,45,9,n,100
1140,I03699,2050,1550,1450,215.582,45,7,n,100
1330,I04669,1800,1400,1020,303.45,45,11,n,100
2644,I38723,2000,1200,2350,367.608,45,22,n,100
2088,I12583,2200,1600,1450,258.56,45,14,n,100
27,I00027,1600,1200,975,155.8,45,0,n,100
2480,I24519,2000,1200,545,408.88,45,5,n,100
1795,I08997,2050,1550,1450,215.582,45,7,n,100
562,I00830,1800,1400,1020,303.45,45,11,n,100
2420,I21480,1910,1200,1295,613.59,45,19,n,100
197,I00197,1200,1000,750,105.224,45,2,n,100
2618,I37485,2000,1200,545,408.88,45,5,n,100
1927,I10437,780,570,478,100.96,47,8,w,4
2345,I18185,1910,1200,1295,613.59,45,19,n,100
1264,I04203,1800,1400,1020,201.008,45,11,n,3
1482,I05572,1400,1200,1450,179.4,45,12,n,100
974,I02816,1800,1400,1020,303.45,45,11,n,100
11,I00011,1600,1200,930,174.305,45,0,n,100
624,I01037,2000,1200,545,408.88,45,5,n,100
881,I02326,2050,1550,1450,215.582,45,7,n,100
631,I01044,1800,1400,1020,303.45,45,11,n,100
439,I00439,1200,1000,975,142.59,45,2,n,100
1858,I09838,780,570,478,81.72,47,8,w,4
478,I00478,1200,1000,750,135.8,45,2,n,100
1257,I04196,1800,1400,1020,201.008,45,11,n,3
195,I00195,1200,1000,750,105.224,45,2,n,100
1185,I03953,2350,1000,950,271.36,45,4,n,100
2022,I11545,1900,1200,750,177.104,45,6,n,100
482,I00482,1200,1000,750,135.8,45,2,n,100
1515,I05867,2200,1600,1450,258.56,45,14,n,100
2551,I28567,2000,1200,2350,367.608,45,22,n,100
1303,I04487,2350,1000,950,271.36,45,4,n,100
599,I00979,1400,1200,1450,179.4,45,12,n,100
1570,I06571,1900,1200,750,177.104,45,6,n,100
680,I01348,1800,1200,930,249.0,45,9,n,100
664,I01191,1400,1200,1450,179.4,45,12,n,100
2238,I15249,1800,1200,930,249.0,45,9,n,100
1992,I11336,2030,1530,1350,245.36,45,13,n,100
1759,I08627,1900,1200,750,177.104,45,6,n,100
1164,I03787,780,570,478,260.25,47,8,w,4
133,I00133,2350,1000,950,286.656,45,4,n,100
1879,I10038,1800,1200,930,249.0,45,9,n,100
1794,I08996,2050,1550,1450,215.582,45,7,n,100
2578,I30460,800,600,445,16.67,0,3,n,100
1542,I06351,780,570,478,160.56,47,8,w,4
221,I00221,1200,1000,975,139.98,45,2,n,100
1517,I06007,2000,1200,545,408.88,45,5,n,100
1215,I04123,2350,1000,950,286.656,45,4,n,100
2305,I16681,2030,1530,975,245.764,45,13,n,100
192,I00192,1200,1000,750,105.224,45,2,n,100
641,I01148,1900,1200,750,845.38,45,6,n,100
1398,I05097,1900,1200,750,177.104,45,6,n,100
2560,I29051,2000,1200,2350,367.608,45,22,n,100
260,I00260,1200,1000,975,129.0,45,2,n,100
2546,I28486,1910,1200,1295,613.59,45,19,n,100
504,I00520,780,570,478,100.96,47,8,w,4
161,I00161,1200,1000,1155,366.75,0,1,n,100
2466,I23805,2030,1530,1350,245.36,45,13,n,100
1326,I04611,2200,1600,1450,258.56,45,14,n,100
2519,I28459,1910,1200,1295,613.59,45,19,n,100
1065,I03181,2050,1550,1450,215.582,45,7,n,100
127,I00127,1600,1200,750,137.391,45,0,n,100
1620,I06875,2050,1550,1450,215.582,45,7,n,100
1634,I06889,2050,1550,1450,215.582,45,7,n,100
2482,I25163,2000,1200,545,408.88,45,5,n,100
757,I01653,1400,1200,1450,179.4,45,12,n,100
1680,I07636,780,570,478,82.32,47,8,w,4
275,I00275,1600,1200,930,227.44,45,0,n,100
1828,I09438,2030,1530,1350,245.36,45,13,n,100
2199,I14466,2030,1530,975,245.764,45,13,n,100
1716,I08059,1800,1200,930,249.0,45,9,n,100
1307,I04495,1800,1200,930,249.0,45,9,n,100
1014,I03063,2350,1000,950,272.592,45,4,n,100
691,I01384,2050,1550,1450,215.582,45,7,n,100
2558,I29049,2000,1200,2350,367.608,45,22,n,100
723,I01492,1800,1400,1020,201.008,45,11,n,3
758,I01654,1400,1200,1450,179.4,45,12,n,100
1563,I06564,1900,1200,750,177.104,45,6,n,100
1066,I03182,2050,1550,1450,215.582,45,7,n,100
1204,I04099,1900,1200,750,177.104,45,6,n,100
2303,I16651,1800,1200,930,249.0,45,9,n,100
1061,I03168,2350,1000,950,272.592,45,4,n,100
46,I00046,1200,1000,359,39.8,0,1,n,100
23,I00023,1600,1200,930,169.96,45,0,n,100
1067,I03183,2050,1550,1450,215.582,45,7,n,100
1963,I10886,1800,1200,930,249.0,45,9,n,100
202,I00202,1200,1000,750,105.224,45,2,n,100
2293,I16344,2000,1200,545,408.88,45,5,n,100
2332,I17935,2000,1200,545,408.88,45,5,n,100
2240,I15251,1800,1200,930,249.0,45,9,n,100
928,I02552,2050,1550,1450,215.582,45,7,n,100
1929,I10461,2000,1200,2350,367.608,45,22,n,100
1658,I07389,2200,1600,1450,258.56,45,14,n,100
567,I00855,780,570,478,100.96,47,8,w,4
883,I02328,2050,1550,1450,215.582,45,7,n,100
107,I00107,1600,1200,750,137.391,45,0,n,100
1377,I05002,2050,1550,1450,215.582,45,7,n,100
658,I01185,1400,1200,1450,179.4,45,12,n,100
858,I02303,2350,1000,950,271.36,45,4,n,100
1171,I03845,1400,1200,1450,179.4,45,12,n,100
88,I00088,1900,1200,750,177.104,45,6,n,100
893,I02343,2350,1000,950,286.656,45,4,n,100
1221,I04132,2030,1530,1350,294.22,45,13,n,100
1520,I06060,2000,1200,545,408.88,45,5,n,100
1519,I06015,1900,1200,750,257.46,45,6,n,100
1098,I03287,1800,1400,1020,201.008,45,11,n,3
544,I00774,2350,1000,950,271.36,45,4,n,100
2471,I24337,2030,1530,975,245.764,45,13,n,100
1212,I04113,2200,1600,1450,258.56,45,14,n,100
2440,I21500,1910,1200,1295,613.59,45,19,n,100
39,I00039,1600,1200,975,166.392,45,0,n,100
1347,I04778,1800,1400,1020,303.45,45,11,n,100
2084,I12570,1800,1200,1350,820.48,45,9,n,100
2574,I29844,800,600,445,25.34,0,3,n,100
1758,I08626,1900,1200,750,177.104,45,6,n,100
884,I02329,2050,1550,1450,215.582,45,7,n,100
2489,I26504,2000,1200,545,408.88,45,5,n,100
713,I01482,1800,1400,1020,201.008,45,11,n,3
2220,I14828,2200,1600,1450,258.56,45,14,n,100
1038,I03139,1400,1200,1450,179.4,45,12,n,100
1057,I03164,2350,1000,950,272.592,45,4,n,100
1152,I03748,2350,1000,950,272.592,45,4,n,100
1536,I06258,2000,1200,2350,367.608,45,22,n,100
2509,I28449,1910,1200,1295,613.59,45,19,n,100
694,I01408,780,570,478,82.32,47,8,w,4
597,I00977,1400,1200,1450,179.4,45,12,n,100
2434,I21494,1910,1200,1295,613.59,45,19,n,100
1887,I10072,2000,1200,2350,367.608,45,22,n,100
1305,I04489,2350,1000,950,271.36,45,4,n,100
50,I00050,1200,1000,930,152.366,45,2,n,100
629,I01042,1800,1400,1020,303.45,45,11,n,100
454,I00454,1600,1200,930,174.305,45,0,n,100
2517,I28457,1910,1200,1295,613.59,45,19,n,100
1583,I06804,1910,1200,1295,613.59,45,19,n,100
1850,I09593,780,570,478,100.96,47,8,w,4
1587,I06808,1910,1200,1295,613.59,45,19,n,100
675,I01256,1800,1200,930,249.0,45,9,n,100
152,I00152,2050,1550,1450,215.582,45,7,n,100
371,I00371,1600,1200,930,387.3,45,0,n,100
2159,I13833,2200,1600,1450,258.56,45,14,n,100
1745,I08546,2050,1550,1450,215.582,45,7,n,100
730,I01499,1800,1400,1020,201.008,45,11,n,3
1382,I05007,2050,1550,1450,215.582,45,7,n,100
1754,I08582,2200,1600,1450,258.56,45,14,n,100
2381,I18522,2030,1530,1350,294.22,45,13,n,100
1078,I03260,2350,1000,950,286.656,45,4,n,100
2369,I18273,2030,1530,1350,245.36,45,13,n,100
1094,I03283,1800,1400,1020,201.008,45,11,n,3
1798,I09001,2200,1600,1450,258.56,45,14,n,100
1371,I04996,2050,1550,1450,215.582,45,7,n,100
681,I01358,2350,1000,950,271.36,45,4,n,100
134,I00134,2350,1000,950,286.656,45,4,n,100
1953,I10687,780,570,478,100.96,47,8,w,4
1451,I05506,1400,1200,1450,179.4,45,12,n,100
873,I02318,2050,1550,1450,215.582,45,7,n,100
2399,I20647,800,600,445,16.67,0,3,n,100
1610,I06835,2030,1530,975,245.764,45,13,n,100
418,I00418,1600,1200,930,227.0,45,0,n,100
269,I00269,1600,1200,930,149.212,45,0,n,100
2187,I14298,780,570,478,170.28,47,8,w,4
554,I00822,1800,1400,1020,303.45,45,11,n,100
667,I01194,1400,1200,1450,179.4,45,12,n,100
1501,I05763,780,570,478,100.96,47,8,w,4
55,I00055,1600,1200,975,181.96,45,0,n,100
230,I00230,1200,1000,750,260.52,45,2,n,100
121,I00121,1600,1200,750,137.391,45,0,n,100
56,I00056,1200,1000,975,131.366,45,2,n,100
955,I02713,1400,1200,1450,179.4,45,12,n,100
1019,I03120,1400,1200,1450,179.4,45,12,n,100
73,I00073,1200,1000,750,405.72,45,2,n,100
546,I00787,2200,1600,1450,258.56,45,14,n,100
2236,I15242,2200,1600,1450,258.56,45,14,n,100
2066,I12128,2030,1530,1350,245.36,45,13,n,100
2593,I33382,2000,1200,545,408.88,45,5,n,100
905,I02400,1800,1400,1020,201.008,45,11,n,3
926,I02550,2050,1550,1450,215.582,45,7,n,100
1797,I08999,2050,1550,1450,215.582,45,7,n,100
1921,I10390,2050,1550,1450,215.582,45,7,n,100
215,I00215,1600,1200,750,155.64,45,0,n,100
669,I01196,1400,1200,1450,179.4,45,12,n,100
51,I00051,1200,1000,1057,109.68,0,1,n,100
392,I00392,1400,1200,1450,179.4,45,12,n,100
2095,I12735,1800,1200,930,249.0,45,9,n,100
1021,I03122,1400,1200,1450,179.4,45,12,n,100
97,I00097,1900,1200,750,177.104,45,6,n,100
1637,I06932,800,600,445,16.67,0,3,n,100
1340,I04771,1800,1400,1020,303.45,45,11,n,100
2319,I17344,1800,1200,930,249.0,45,9,n,100
1367,I04992,2050,1550,1450,215.582,45,7,n,100
973,I02815,1800,1400,1020,303.45,45,11,n,100
1733,I08524,2050,1550,1450,215.582,45,7,n,100
2162,I13842,1800,1200,930,249.0,45,9,n,100
2099,I13259,1900,1200,750,257.46,45,6,n,100
2442,I21502,1910,1200,1295,613.59,45,19,n,100
2643,I38722,2000,1200,2350,367.608,45,22,n,100
301,I00301,1600,1200,930,149.322,45,0,n,100
972,I02814,1800,1400,1020,303.45,45,11,n,100
1292,I04399,2350,1000,950,286.656,45,4,n,100
1882,I10066,780,570,478,96.256,47,8,w,4
1772,I08891,2200,1600,1450,258.56,45,14,n,100
2623,I38087,2000,1200,2350,367.608,45,22,n,100
2320,I17345,1800,1200,930,249.0,45,9,n,100
1787,I08981,2000,1200,2350,367.608,45,22,n,100
1590,I06811,1910,1200,1295,613.59,45,19,n,100
462,I00462,2200,1600,1450,258.56,45,14,n,100
1214,I04122,2350,1000,950,286.656,45,4,n,100
2454,I22541,800,600,445,16.67,0,3,n,100
2628,I38148,2000,1200,2350,367.608,45,22,n,100
2266,I16102,2030,1530,975,245.764,45,13,n,100
908,I02403,1800,1400,1020,201.008,45,11,n,3
2461,I23800,2030,1530,1350,245.36,45,13,n,100
596,I00976,1400,1200,1450,179.4,45,12,n,100
2229,I14837,2200,1600,1450,258.56,45,14,n,100
1791,I08985,2000,1200,2350,367.608,45,22,n,100
1260,I04199,1800,1400,1020,201.008,45,11,n,3
1297,I04452,2350,1000,950,286.656,45,4,n,100
1558,I06559,1900,1200,750,177.104,45,6,n,100
2556,I29047,2000,1200,2350,367.608,45,22,n,100
2043,I11576,2200,1600,1450,258.56,45,14,n,100
2237,I15243,2200,1600,1450,258.56,45,14,n,100
204,I00204,1200,1000,750,105.224,45,2,n,100
1188,I03965,1800,1200,930,249.0,45,9,n,100
2573,I29117,2000,1200,2350,367.608,45,22,n,100
689,I01382,2050,1550,1450,215.582,45,7,n,100
704,I01473,1800,1400,1020,201.008,45,11,n,3
189,I00189,1200,1000,750,105.224,45,2,n,100
901,I02396,1800,1400,1020,201.008,45,11,n,3
885,I02332,2350,1000,950,264.88,45,4,n,100
845,I02200,2030,1530,1350,245.36,45,13,n,100
1751,I08560,780,570,478,101.52,47,8,w,4
1717,I08060,1800,1200,930,249.0,45,9,n,100
2497,I26669,1910,1200,1295,613.59,45,19,n,100
2632,I38331,2000,1200,545,408.88,45,5,n,100
2289,I16264,2200,1600,1450,258.56,45,14,n,100
351,I00351,1600,1200,930,149.322,45,0,n,100
646,I01173,1400,1200,1450,179.4,45,12,n,100
2612,I37425,2000,1200,2350,367.608,45,22,n,100
2488,I26458,2400,1600,1450,282.664,45,20,n,100
585,I00892,2030,1530,1350,245.36,45,13,n,100
1514,I05866,2200,1600,1450,258.56,45,14,n,100
241,I00241,1200,1000,545,526.75,45,2,n,100
791,I01834,1800,1400,1020,303.45,45,11,n,100
26,I00026,1600,1200,975,155.8,45,0,n,100
2433,I21493,1910,1200,1295,613.59,45,19,n,100
516,I00532,1600,1200,750,148.86,45,0,n,100
164,I00164,1200,1000,750,227.528,45,2,n,100
1364,I04985,1900,1200,750,257.46,45,6,n,100
830,I02008,1910,1200,1295,613.59,45,19,n,100
477,I00477,1200,1000,975,329.77,45,2,n,100
1703,I07751,1800,1200,930,249.0,45,9,n,100
411,I00411,1600,1200,1350,205.16,45,0,n,100
1950,I10669,2030,1530,975,245.764,45,13,n,100
2359,I18199,1910,1200,1295,613.59,45,19,n,100
1779,I08898,2200,1600,1450,258.56,45,14,n,100
353,I00353,1600,1200,930,149.322,45,0,n,100
982,I02839,2200,1600,1450,258.56,45,14,n,100
341,I00341,1600,1200,930,356.56,45,0,n,100
2444,I21546,2030,1530,1350,294.22,45,13,n,100
1966,I10903,1800,1200,930,249.0,45,9,n,100
198,I00198,1200,1000,750,105.224,45,2,n,100
2060,I12122,2030,1530,1350,245.36,45,13,n,100
666,I01193,1400,1200,1450,179.4,45,12,n,100
874,I02319,2050,1550,1450,215.582,45,7,n,100
337,I00337,1200,1000,975,134.92,45,2,n,100
1804,I09076,1900,1200,750,257.46,45,6,n,100
2309,I16943,1800,1200,930,249.0,45,9,n,100
243,I00243,1200,1000,1057,89.46,0,1,n,100
696,I01414,800,600,445,16.67,0,3,n,100
985,I02879,2200,1600,1450,258.56,45,14,n,100
913,I02408,1800,1400,1020,201.008,45,11,n,3
1597,I06818,1910,1200,1295,613.59,45,19,n,100
2366,I18240,1800,1200,930,249.0,45,9,n,100
141,I00141,1200,1000,975,131.366,45,2,n,100
285,I00285,1600,1200,930,149.322,45,0,n,100
331,I00331,1200,1000,975,129.0,45,2,n,100
1973,I10999,780,570,478,170.28,47,8,w,4
2390,I19238,2030,1530,975,245.764,45,13,n,100
1080,I03262,2350,1000,950,286.656,45,4,n,100
1062,I03178,1900,1200,750,257.46,45,6,n,100
2603,I34985,2400,1600,1450,282.664,45,20,n,100
2550,I28566,2000,1200,2350,367.608,45,22,n,100
2286,I16236,1800,1200,930,249.0,45,9,n,100
288,I00288,1600,1200,930,149.322,45,0,n,100
870,I02315,2050,1550,1450,215.582,45,7,n,100
423,I00423,1600,1200,930,227.0,45,0,n,100
403,I00403,1600,1200,930,547.3,45,0,n,100
2589,I32529,2000,1200,2350,367.608,45,22,n,100
2209,I14554,1800,1200,930,249.0,45,9,n,100
821,I01999,1910,1200,1295,613.59,45,19,n,100
1690,I07698,780,570,478,100.96,47,8,w,4
894,I02344,2350,1000,950,286.656,45,4,n,100
1609,I06830,1800,1200,1350,820.48,45,9,n,100
1736,I08527,2050,1550,1450,215.582,45,7,n,100
1317,I04577,2200,1600,1450,258.56,45,14,n,100
232,I00232,780,570,478,160.56,47,8,w,4
875,I02320,2050,1550,1450,215.582,45,7,n,100
