,id_item,length,width,height,weight,nesting_height,stackability_code,forced_orientation,max_stackability
3826,I2163,1600,1200,1350,207.72,45,4,n,100
3583,I3419,1400,1225,1160,278.5,0,2,n,100
1501,I1295,1400,1200,1450,179.4,45,3,n,100
1799,I7103,1600,1200,930,547.3,45,4,n,100
526,I3652,1600,1200,1350,303.92,45,4,n,100
2495,I0938,1400,1200,1450,179.4,45,3,n,100
868,I5631,1600,1200,1350,207.72,45,4,n,100
3124,I5134,1400,1200,1450,179.4,45,3,n,100
1048,I1671,1200,1000,750,229.88,45,1,n,100
858,I5432,1400,1200,1450,179.4,45,3,n,100
676,I0529,1400,1200,1450,179.4,45,3,n,100
665,I4497,1400,1225,1160,317.0,0,2,n,100
3733,I0813,780,570,478,96.256,47,0,w,4
2031,I3104,1600,1200,975,180.2,45,4,n,100
2285,I5487,1600,1200,1350,303.92,45,4,n,100
164,I6143,1400,1200,1450,179.4,45,3,n,100
435,I2897,1600,1200,930,438.4,45,4,n,100
1367,I5881,780,570,478,104.768,47,0,w,4
3645,I0345,1200,1000,750,351.756,45,1,n,100
2193,I7498,1600,1200,975,611.224,45,4,n,100
601,I4543,1400,1200,1450,179.4,45,3,n,100
2692,I2827,780,570,478,81.72,47,0,w,4
2634,I0983,780,570,478,170.28,47,0,w,4
2511,I3252,1400,1200,1450,179.4,45,3,n,100
870,I2185,1600,1200,1350,207.72,45,4,n,100
87,I5068,1200,1000,975,527.4,45,1,n,100
1952,I4992,1400,1200,1450,179.4,45,3,n,100
560,I0104,780,570,478,160.56,47,0,w,4
2134,I1046,1600,1200,1350,303.92,45,4,n,100
305,I4256,1400,1225,1160,278.5,0,2,n,100
1837,I4470,1200,1000,975,577.8,45,1,n,100
107,I0067,1400,1225,1160,317.0,0,2,n,100
2572,I3532,1600,1200,930,547.3,45,4,n,100
1534,I0129,1400,1200,1450,179.4,45,3,n,100
918,I5082,1600,1200,930,438.4,45,4,n,100
2395,I0465,1600,1200,1350,207.72,45,4,n,100
469,I3533,1600,1200,930,547.3,45,4,n,100
3390,I7729,780,570,478,81.72,47,0,w,4
333,I2059,1400,1200,1450,179.4,45,3,n,100
1614,I3353,1600,1200,930,438.4,45,4,n,100
1200,I0751,1400,1200,1450,179.4,45,3,n,100
2106,I0047,1400,1200,1450,179.4,45,3,n,100
135,I3674,1600,1200,975,180.2,45,4,n,100
757,I0121,1600,1200,1350,303.92,45,4,n,100
346,I7950,1200,1000,975,293.32,45,1,n,100
2458,I0945,1400,1200,1450,179.4,45,3,n,100
3999,I2738,1600,1200,1350,303.92,45,4,n,100
3210,I3808,1400,1200,1450,179.4,45,3,n,100
3885,I5742,1400,1200,1450,179.4,45,3,n,100
112,I1158,1200,1000,750,351.944,45,1,n,100
1551,I4452,1200,1000,750,229.88,45,1,n,100
3907,I4401,1200,1000,975,169.0,45,1,n,100
2286,I7590,1400,1225,1160,278.5,0,2,n,100
2541,I0193,1400,1200,1450,179.4,45,3,n,100
2475,I6221,1600,1200,930,454.873,45,4,n,100
2318,I6091,1400,1200,1450,179.4,45,3,n,100
823,I6213,1400,1225,1160,278.5,0,2,n,100
795,I4346,1600,1200,1350,207.72,45,4,n,100
3812,I4083,1400,1200,1450,179.4,45,3,n,100
2630,I1988,1200,1000,975,336.7,45,1,n,100
2384,I3260,1600,1200,1350,303.92,45,4,n,100
3864,I7982,1200,1000,975,156.15,45,1,n,100
1941,I5316,1600,1200,1350,207.72,45,4,n,100
985,I6147,1400,1200,1450,179.4,45,3,n,100
958,I1866,1600,1200,1350,207.72,45,4,n,100
297,I5482,1600,1200,1350,303.92,45,4,n,100
2557,I7252,1400,1200,1450,179.4,45,3,n,100
2207,I2311,1200,1000,750,227.528,45,1,n,100
1260,I5481,1200,1000,750,267.8,45,1,n,100
1391,I2478,1400,1225,1160,278.5,0,2,n,100
1860,I7890,1400,1200,1450,179.4,45,3,n,100
642,I3866,1200,1000,975,293.32,45,1,n,100
2018,I7699,1400,1225,1160,317.0,0,2,n,100
1154,I7499,1600,1200,975,611.224,45,4,n,100
1761,I2891,1200,1000,645,330.5,0,6,n,100
2595,I3085,1200,1000,750,500.86,45,1,n,100
2430,I2625,1600,1200,1350,303.92,45,4,n,100
2958,I7350,1400,1200,1450,179.4,45,3,n,100
912,I6876,1200,1000,975,527.4,45,1,n,100
3082,I1874,1600,1200,1350,207.72,45,4,n,100
532,I1201,1600,1200,975,180.2,45,4,n,100
1335,I3356,1600,1200,930,438.4,45,4,n,100
3516,I7266,1600,1200,1350,303.92,45,4,n,100
3953,I2197,1600,1200,1350,207.72,45,4,n,100
189,I6967,1400,1200,1450,179.4,45,3,n,100
3774,I8339,1400,1225,1160,317.0,0,2,n,100
1208,I4267,1400,1225,1160,278.5,0,2,n,100
2666,I2964,1600,1200,1350,207.72,45,4,n,100
544,I7927,1200,1000,975,293.32,45,1,n,100
3964,I4548,1400,1200,1450,179.4,45,3,n,100
1204,I5791,1600,1200,1350,303.92,45,4,n,100
1773,I3445,1200,1000,750,235.4,45,1,n,100
2823,I7453,1400,1225,1160,278.5,0,2,n,100
2529,I1009,1600,1200,1350,312.72,45,4,n,100
647,I4340,1600,1200,1350,207.72,45,4,n,100
825,I5762,1400,1200,1450,179.4,45,3,n,100
211,I5368,1400,1200,1450,179.4,45,3,n,100
669,I0051,1400,1200,1450,179.4,45,3,n,100
796,I0070,1400,1225,1160,317.0,0,2,n,100
146,I2968,1600,1200,1350,207.72,45,4,n,100
2564,I0430,1400,1200,1450,179.4,45,3,n,100
43,I5081,1600,1200,930,438.4,45,4,n,100
3830,I1085,1600,1200,1350,207.72,45,4,n,100
3097,I2304,1600,1200,1350,303.92,45,4,n,100
535,I6684,1400,1200,1450,179.4,45,3,n,100
589,I1791,780,570,478,160.56,47,0,w,4
1262,I1697,1600,1200,1350,207.72,45,4,n,100
2368,I7945,1200,1000,975,293.32,45,1,n,100
3205,I2207,1600,1200,1350,303.92,45,4,n,100
2156,I5371,780,570,478,82.32,47,0,w,4
903,I1013,1200,1000,975,156.15,45,1,n,100
3470,I5447,780,570,478,160.56,47,0,w,4
992,I4367,1200,1000,975,165.375,45,1,n,100
2553,I1783,1400,1200,1450,179.4,45,3,n,100
101,I3888,1400,1225,1160,278.5,0,2,n,100
884,I2503,780,570,478,160.56,47,0,w,4
3386,I2367,1200,1000,558,127.408,0,6,n,100
2915,I4180,1200,1000,750,351.756,45,1,n,100
3765,I3130,780,570,478,170.28,47,0,w,4
939,I8172,1400,1200,1450,179.4,45,3,n,100
820,I6527,1400,1200,1450,179.4,45,3,n,100
2587,I2489,1400,1200,1450,179.4,45,3,n,100
2055,I6652,1400,1200,1450,179.4,45,3,n,100
304,I7627,1400,1200,1450,179.4,45,3,n,100
110,I5641,1600,1200,1350,207.72,45,4,n,100
2860,I5221,1600,1200,1350,303.92,45,4,n,100
547,I1720,1400,1225,1160,317.0,0,2,n,100
148,I1340,1400,1225,1160,278.5,0,2,n,100
1133,I7221,1600,1200,1350,303.92,45,4,n,100
473,I3606,1200,1000,975,183.84,45,1,n,100
3644,I7224,1200,1000,750,229.88,45,1,n,100
283,I2989,1600,1200,1350,207.72,45,4,n,100
2513,I5269,1400,1225,1160,278.5,0,2,n,100
3370,I7653,1600,1200,975,180.2,45,4,n,100
646,I0544,1400,1200,1450,179.4,45,3,n,100
3994,I2295,780,570,478,82.32,47,0,w,4
2707,I8169,1400,1200,1450,179.4,45,3,n,100
1230,I1834,1600,1200,1350,303.92,45,4,n,100
18,I5318,1600,1200,1350,207.72,45,4,n,100
1958,I5692,1400,1225,1160,317.0,0,2,n,100
102,I4762,780,570,478,160.56,47,0,w,4
3760,I3051,1200,1000,975,293.32,45,1,n,100
1347,I0422,1600,1200,1350,207.72,45,4,n,100
2394,I3616,780,570,478,100.96,47,0,w,4
856,I1358,1600,1200,930,438.4,45,4,n,100
3471,I7455,1400,1225,1160,278.5,0,2,n,100
502,I5056,780,570,478,100.96,47,0,w,4
2009,I1538,1600,1200,1350,303.92,45,4,n,100
2077,I2536,1400,1200,1450,179.4,45,3,n,100
2909,I4668,780,570,478,82.32,47,0,w,4
1540,I0639,1400,1200,1450,179.4,45,3,n,100
2775,I1708,1400,1225,1160,317.0,0,2,n,100
2811,I5112,780,570,478,160.56,47,0,w,4
2674,I4604,1600,1200,930,547.3,45,4,n,100
2725,I1833,1200,1000,545,729.5,45,1,n,100
3956,I1506,1600,1200,930,514.24,45,4,n,100
278,I5536,1600,1200,1350,205.16,45,4,n,100
1037,I3399,1600,1200,1350,303.92,45,4,n,100
392,I3932,780,570,478,104.768,47,0,w,4
898,I0443,1400,1200,1450,179.4,45,3,n,100
3635,I4337,1600,1200,1350,207.72,45,4,n,100
3051,I0432,1400,1200,1450,179.4,45,3,n,100
3504,I4117,1400,1225,1160,317.0,0,2,n,100
3658,I6010,1400,1225,1160,317.0,0,2,n,100
1466,I4896,780,570,478,96.256,47,0,w,4
2938,I3619,780,570,478,100.96,47,0,w,4
1991,I3997,1400,1200,1450,179.4,45,3,n,100
1346,I3498,1400,1225,1160,317.0,0,2,n,100
1758,I3363,1400,1200,1450,179.4,45,3,n,100
2603,I3273,1600,1200,1350,303.92,45,4,n,100
2682,I4826,1200,1000,1155,375.0,0,6,n,100
2216,I5537,1600,1200,1350,205.16,45,4,n,100
2357,I1435,1600,1200,1350,303.92,45,4,n,100
2444,I5090,1600,1200,930,277.828,45,4,n,100
628,I1168,1600,1200,975,180.2,45,4,n,100
2279,I8020,1200,1000,750,229.88,45,1,n,100
1390,I0154,1400,1200,1450,179.4,45,3,n,100
1311,I7481,1600,1200,1350,303.92,45,4,n,100
855,I2819,1200,1000,975,527.4,45,1,n,100
2272,I7352,1400,1200,1450,179.4,45,3,n,100
103,I8252,780,570,478,160.56,47,0,w,4
2870,I5573,1600,1200,1350,207.72,45,4,n,100
807,I3796,1600,1200,930,547.3,45,4,n,100
332,I3101,1600,1200,975,180.2,45,4,n,100
269,I0002,780,570,478,81.72,47,0,w,4
2409,I3452,1200,1000,975,293.32,45,1,n,100
3882,I6512,1400,1200,1450,179.4,45,3,n,100
1731,I7407,1600,1200,1350,303.92,45,4,n,100
2151,I7558,1200,1000,750,229.88,45,1,n,100
2124,I2476,1400,1225,1160,278.5,0,2,n,100
3030,I1162,1600,1200,975,180.2,45,4,n,100
623,I4173,1400,1225,1160,278.5,0,2,n,100
2021,I2832,1600,1200,1350,303.92,45,4,n,100
1203,I0368,1400,1225,1160,317.0,0,2,n,100
3665,I6618,1200,1000,975,336.7,45,1,n,100
1445,I5027,1400,1225,1160,317.0,0,2,n,100
1147,I7905,1400,1200,1450,179.4,45,3,n,100
3416,I4025,780,570,478,100.96,47,0,w,4
733,I7441,1400,1225,1160,317.0,0,2,n,100
2118,I3500,1400,1225,1160,317.0,0,2,n,100
2625,I2773,1600,1200,1350,303.92,45,4,n,100
2177,I5901,1400,1225,1160,317.0,0,2,n,100
3947,I1905,1200,1000,1057,179.85,0,6,n,100
3745,I4433,1600,1200,1350,207.72,45,4,n,100
1105,I4965,1200,1000,975,577.8,45,1,n,100
986,I7911,1400,1200,1450,179.4,45,3,n,100
100,I1400,1400,1200,1450,179.4,45,3,n,100
429,I5303,1600,1200,975,180.2,45,4,n,100
1934,I2155,1600,1200,930,547.3,45,4,n,100
729,I3381,1400,1200,1450,179.4,45,3,n,100
50,I2398,1400,1225,1160,278.5,0,2,n,100
1794,I0325,1400,1200,1450,179.4,45,3,n,100
1727,I7176,1400,1225,1160,278.5,0,2,n,100
399,I7175,1600,1200,930,514.24,45,4,n,100
3565,I6893,1200,1000,750,500.86,45,1,n,100
640,I8136,1200,1000,975,527.4,45,1,n,100
3747,I3372,1400,1200,1450,179.4,45,3,n,100
1468,I3233,1400,1200,1450,179.4,45,3,n,100
2034,I2692,1400,1200,1450,179.4,45,3,n,100
622,I0038,1400,1200,1450,179.4,45,3,n,100
783,I4335,1600,1200,1350,207.72,45,4,n,100
1871,I5329,1200,1000,930,343.9,45,1,n,100
3319,I5764,1400,1200,1450,179.4,45,3,n,100
1885,I5734,1200,1000,975,527.4,45,1,n,100
2779,I2916,780,570,478,101.52,47,0,w,4
1793,I3282,1200,1000,975,293.32,45,1,n,100
3532,I4317,1600,1200,1350,207.72,45,4,n,100
1109,I4683,1600,1200,930,438.4,45,4,n,100
1333,I6784,1600,1200,1350,303.92,45,4,n,100
1857,I7094,780,570,478,96.256,47,0,w,4
2613,I7681,1600,1200,1350,207.72,45,4,n,100
901,I4130,1200,1000,359,72.704,0,6,n,100
2648,I6998,1400,1200,1450,179.4,45,3,n,100
1615,I0004,780,570,478,96.256,47,0,w,4
517,I6582,1200,1000,975,165.375,45,1,n,100
2558,I8167,1400,1200,1450,179.4,45,3,n,100
2789,I4733,1400,1200,1450,179.4,45,3,n,100
1067,I7756,1400,1225,1160,278.5,0,2,n,100
1123,I2712,1400,1225,1160,317.0,0,2,n,100
2900,I0896,1400,1200,1450,179.4,45,3,n,100
2918,I4867,1400,1200,1450,179.4,45,3,n,100
1024,I2338,1600,1200,930,454.873,45,4,n,100
3133,I0354,1200,1000,975,156.15,45,1,n,100
1537,I5597,1200,1000,975,248.88,45,1,n,100
1296,I8122,1600,1200,1350,303.92,45,4,n,100
3114,I2816,1200,1000,975,527.4,45,1,n,100
1295,I7439,1400,1225,1160,317.0,0,2,n,100
2599,I4506,1600,1200,930,438.4,45,4,n,100
226,I3753,1200,1000,975,183.84,45,1,n,100
3653,I6783,1600,1200,1350,303.92,45,4,n,100
1600,I0246,1400,1200,1450,179.4,45,3,n,100
1992,I8095,1400,1200,1450,179.4,45,3,n,100
439,I5838,780,570,478,270.08,47,0,w,4
2810,I2301,1600,1200,1350,303.92,45,4,n,100
1315,I4744,780,570,478,170.28,47,0,w,4
942,I3195,1200,1000,975,577.8,45,1,n,100
709,I5866,780,570,478,100.96,47,0,w,4
1982,I6971,1400,1200,1450,179.4,45,3,n,100
571,I2988,1600,1200,1350,207.72,45,4,n,100
3942,I6699,1400,1200,1450,179.4,45,3,n,100
1543,I2857,1400,1200,1450,179.4,45,3,n,100
2291,I0504,780,570,478,100.96,47,0,w,4
2284,I3468,1200,1000,975,293.32,45,1,n,100
1488,I6109,1400,1200,1450,179.4,45,3,n,100
1172,I5774,1400,1200,1450,179.4,45,3,n,100
2619,I4389,1200,1000,975,169.0,45,1,n,100
398,I5725,780,570,478,160.56,47,0,w,4
2956,I3766,1600,1200,1350,207.72,45,4,n,100
2654,I6590,1600,1200,1350,205.16,45,4,n,100
3900,I3598,1200,1000,975,577.8,45,1,n,100
3643,I2051,1400,1200,1450,179.4,45,3,n,100
2491,I3147,780,570,478,96.256,47,0,w,4
166,I1919,1400,1225,1160,278.5,0,2,n,100
3368,I3255,1400,1200,1450,179.4,45,3,n,100
1269,I5766,1400,1200,1450,179.4,45,3,n,100
887,I7317,1400,1225,1160,278.5,0,2,n,100
3932,I0823,1400,1200,1450,179.4,45,3,n,100
1550,I3879,1200,1000,975,293.32,45,1,n,100
457,I8237,1200,1000,975,248.88,45,1,n,100
1876,I4198,1200,1000,750,229.88,45,1,n,100
635,I3814,1600,1200,1350,207.72,45,4,n,100
1044,I3119,1600,1200,975,180.2,45,4,n,100
2483,I1079,1600,1200,1350,207.72,45,4,n,100
1823,I5929,1400,1200,1450,179.4,45,3,n,100
2397,I0194,1400,1200,1450,179.4,45,3,n,100
2894,I1990,1200,1000,975,336.7,45,1,n,100
2794,I6755,1200,1000,750,229.88,45,1,n,100
3913,I2742,1200,1000,750,351.944,45,1,n,100
2927,I6411,1200,1000,975,294.46,45,1,n,100
3713,I3622,780,570,478,104.768,47,0,w,4
3787,I2296,1200,1000,750,227.528,45,1,n,100
3789,I2697,1400,1200,1450,179.4,45,3,n,100
2173,I1752,1600,1200,1350,303.92,45,4,n,100
3506,I5414,1200,1000,545,729.5,45,1,n,100
2059,I7050,1600,1200,1350,207.72,45,4,n,100
3671,I6179,1600,1200,1350,303.92,45,4,n,100
3599,I8138,1200,1000,975,527.4,45,1,n,100
233,I3100,1600,1200,975,180.2,45,4,n,100
2016,I5615,1600,1200,1350,205.16,45,4,n,100
1332,I0663,1400,1200,1450,179.4,45,3,n,100
1487,I4458,1200,1000,975,336.7,45,1,n,100
85,I6357,1400,1225,1160,278.5,0,2,n,100
2251,I7026,1600,1200,1350,207.72,45,4,n,100
3881,I1572,1600,1200,975,180.2,45,4,n,100
3385,I3014,1600,1200,1350,207.72,45,4,n,100
2560,I3315,1200,1000,975,293.32,45,1,n,100
2590,I7809,1600,1200,1350,303.92,45,4,n,100
841,I7981,1200,1000,975,156.15,45,1,n,100
2535,I6736,1200,1000,975,527.4,45,1,n,100
3165,I1889,1600,1200,1350,303.92,45,4,n,100
3816,I3096,1600,1200,975,180.2,45,4,n,100
3379,I0260,1200,1000,750,227.528,45,1,n,100
1675,I2028,1600,1200,1350,207.72,45,4,n,100
2351,I6773,1600,1200,1350,205.16,45,4,n,100
2756,I3408,1600,1200,930,438.4,45,4,n,100
661,I7463,1400,1225,1160,278.5,0,2,n,100
2163,I7285,1400,1225,1160,278.5,0,2,n,100
279,I5864,780,570,478,100.96,47,0,w,4
41,I3456,1200,1000,975,293.32,45,1,n,100
459,I6863,1400,1200,1450,179.4,45,3,n,100
114,I6728,1600,1200,1350,205.16,45,4,n,100
3806,I1352,780,570,478,104.768,47,0,w,4
1962,I0071,1400,1225,1160,317.0,0,2,n,100
3252,I7639,1600,1200,975,180.2,45,4,n,100
3125,I1102,1200,1000,975,293.32,45,1,n,100
1585,I7406,1600,1200,1350,303.92,45,4,n,100
185,I6072,780,570,478,82.32,47,0,w,4
251,I5030,1600,1200,930,277.828,45,4,n,100
1176,I2088,1600,1200,930,438.4,45,4,n,100
1714,I3272,1600,1200,1350,303.92,45,4,n,100
25,I1469,1200,1000,975,293.32,45,1,n,100
2837,I7869,780,570,478,82.32,47,0,w,4
2755,I0821,1400,1200,1450,179.4,45,3,n,100
2042,I2342,1200,1000,930,343.9,45,1,n,100
249,I1844,1600,1200,975,611.224,45,4,n,100
161,I0382,1200,1000,750,405.72,45,1,n,100
2215,I4263,1400,1225,1160,278.5,0,2,n,100
2868,I7380,1600,1200,1350,207.72,45,4,n,100
3887,I4210,780,570,478,82.32,47,0,w,4
3533,I2298,1600,1200,1350,303.92,45,4,n,100
2436,I5568,1600,1200,1350,207.72,45,4,n,100
3584,I1754,1600,1200,1350,303.92,45,4,n,100
3903,I1543,780,570,478,100.96,47,0,w,4
2240,I3539,1200,1000,545,729.5,45,1,n,100
1568,I6421,1400,1225,1160,317.0,0,2,n,100
742,I4018,1200,1000,975,156.15,45,1,n,100
1563,I2972,1600,1200,1350,207.72,45,4,n,100
1826,I5685,1400,1200,1450,179.4,45,3,n,100
2270,I2375,1400,1225,1160,317.0,0,2,n,100
3308,I1895,1200,1000,975,156.15,45,1,n,100
2299,I3437,1200,1000,545,690.5,45,1,n,100
1357,I0524,1400,1200,1450,179.4,45,3,n,100
518,I3639,780,570,478,96.256,47,0,w,4
3128,I2055,1400,1200,1450,179.4,45,3,n,100
3243,I6330,1600,1200,975,180.2,45,4,n,100
1700,I2808,1200,1000,975,527.4,45,1,n,100
15,I5576,780,570,478,101.52,47,0,w,4
1368,I6318,1600,1200,1350,303.92,45,4,n,100
1673,I8010,780,570,478,160.56,47,0,w,4
3256,I0468,1200,1000,750,229.88,45,1,n,100
2293,I4656,1600,1200,975,611.224,45,4,n,100
418,I6754,1200,1000,1057,179.85,0,6,n,100
944,I5910,1200,1000,545,690.5,45,1,n,100
1571,I4032,780,570,478,100.96,47,0,w,4
2337,I7200,780,570,478,104.768,47,0,w,4
1403,I3015,1600,1200,1350,207.72,45,4,n,100
2676,I0488,1600,1200,1350,303.92,45,4,n,100
670,I2608,1400,1225,1160,317.0,0,2,n,100
2539,I4145,780,570,478,170.28,47,0,w,4
596,I7864,780,570,478,82.32,47,0,w,4
1004,I0060,1600,1200,1350,303.92,45,4,n,100
3314,I2942,1400,1225,1160,317.0,0,2,n,100
683,I7763,1400,1225,1160,317.0,0,2,n,100
12,I5050,1600,1200,930,454.873,45,4,n,100
2499,I0323,1400,1200,1450,179.4,45,3,n,100
3581,I3696,1600,1200,975,180.2,45,4,n,100
1730,I6310,780,570,478,82.32,47,0,w,4
1643,I5036,780,570,478,82.32,47,0,w,4
330,I0288,1600,1200,1350,303.92,45,4,n,100
991,I7467,1400,1225,1160,317.0,0,2,n,100
1440,I5871,1600,1200,1350,303.92,45,4,n,100
201,I5120,1600,1200,1350,303.92,45,4,n,100
1461,I0676,1400,1200,1450,179.4,45,3,n,100
1106,I7634,1400,1200,1450,179.4,45,3,n,100
3786,I8038,1900,1200,750,713.62,45,5,n,100
1280,I0365,1400,1225,1160,317.0,0,2,n,100
2194,I1777,1200,1000,750,229.88,45,1,n,100
2618,I0755,1400,1200,1450,179.4,45,3,n,100
1749,I7138,1200,1000,359,77.352,0,6,n,100
1642,I2130,780,570,478,82.32,47,0,w,4
82,I5972,1400,1225,1160,278.5,0,2,n,100
3380,I4239,1600,1200,1350,207.72,45,4,n,100
2392,I4132,1200,1000,750,229.88,45,1,n,100
817,I3186,780,570,478,81.72,47,0,w,4
513,I0182,1400,1200,1450,179.4,45,3,n,100
2263,I5289,1600,1200,975,180.2,45,4,n,100
2271,I4366,1200,1000,975,165.375,45,1,n,100
309,I2217,1200,1000,975,259.6,45,1,n,100
3978,I6645,1400,1200,1450,179.4,45,3,n,100
2996,I2522,1400,1200,1450,179.4,45,3,n,100
3962,I6286,1400,1225,1160,278.5,0,2,n,100
3077,I7297,780,570,478,100.96,47,0,w,4
2758,I3818,1600,1200,1350,207.72,45,4,n,100
3140,I6061,1600,1200,975,180.2,45,4,n,100
348,I0793,1200,1000,975,293.32,45,1,n,100
3521,I7816,1600,1200,1350,207.72,45,4,n,100
1220,I3821,1600,1200,1350,207.72,45,4,n,100
1938,I0461,1200,1000,975,577.8,45,1,n,100
3781,I2310,1600,1200,975,611.224,45,4,n,100
3159,I4181,1600,1200,1350,303.92,45,4,n,100
3729,I0238,1400,1200,1450,179.4,45,3,n,100
2416,I8264,1200,1000,975,156.15,45,1,n,100
2950,I0634,1400,1200,1450,179.4,45,3,n,100
2547,I6375,1600,1200,1350,205.16,45,4,n,100
3306,I0441,1400,1200,1450,179.4,45,3,n,100
170,I5213,1600,1200,1350,207.72,45,4,n,100
1331,I3018,1200,1000,975,183.84,45,1,n,100
1481,I7738,1600,1200,930,277.828,45,4,n,100
93,I5686,1400,1200,1450,179.4,45,3,n,100
3106,I7039,1600,1200,1350,303.92,45,4,n,100
1165,I4315,1600,1200,1350,207.72,45,4,n,100
2062,I1566,1600,1200,975,180.2,45,4,n,100
1031,I7619,1400,1200,1450,179.4,45,3,n,100
3213,I0594,1200,1000,750,351.944,45,1,n,100
1870,I2800,1200,1000,975,169.0,45,1,n,100
1389,I0415,1600,1200,930,454.873,45,4,n,100
1191,I6269,1400,1200,1450,179.4,45,3,n,100
2589,I3448,1200,1000,975,293.32,45,1,n,100
1608,I0507,780,570,478,100.96,47,0,w,4
1188,I1945,780,570,478,100.96,47,0,w,4
1065,I7127,1400,1200,1450,179.4,45,3,n,100
2771,I2684,1400,1200,1450,179.4,45,3,n,100
936,I1323,1200,1000,750,405.72,45,1,n,100
3451,I8179,780,570,478,81.72,47,0,w,4
194,I7485,1400,1200,1450,179.4,45,3,n,100
1569,I7747,1200,1000,750,227.528,45,1,n,100
445,I1901,1200,1000,975,156.15,45,1,n,100
1570,I3627,1600,1200,1350,205.16,45,4,n,100
1102,I0356,1200,1000,975,156.15,45,1,n,100
1971,I7779,1400,1200,1450,179.4,45,3,n,100
265,I7660,1600,1200,975,180.2,45,4,n,100
2248,I0921,1400,1200,1450,179.4,45,3,n,100
2147,I5152,780,570,478,100.96,47,0,w,4
1454,I1620,1600,1200,930,438.4,45,4,n,100
475,I3211,1400,1200,1450,179.4,45,3,n,100
2325,I2740,1200,1000,750,227.528,45,1,n,100
3435,I4945,1600,1200,1350,207.72,45,4,n,100
2136,I2014,780,570,478,269.32,47,0,w,4
155,I4419,1200,1000,975,169.0,45,1,n,100
2201,I3280,1200,1000,975,293.32,45,1,n,100
